0 1 6.6949e-17 1 6.6949e-17 1 6.6949e-17 1 6.6949e-17 1 6.6949e-17
1 0.436032 0.0023842 0.296697 8.42588e-05 0.254742 0.000453697 0.240323 0.000926742 0.359931 0.000542186
2 0.43135 0.00232601 0.276337 0.000248548 0.233885 0.000343948 0.219789 0.000746207 0.341045 0.000654823
3 0.424627 0.0021373 0.261088 0.000124188 0.218941 0.000555704 0.205828 0.000877473 0.327197 0.000716638
4 0.415815 0.0022657 0.247795 0.000173452 0.207181 0.000487577 0.197076 0.000755429 0.315404 0.000645013
5 0.403946 0.00233117 0.235565 5.19245e-05 0.197064 0.000508538 0.189127 0.000699298 0.304427 0.000578853
6 0.392798 0.00230504 0.223721 0.000136611 0.187938 0.000448714 0.181694 0.000673787 0.293936 0.000464131
7 0.382016 0.00218429 0.212104 0.000122831 0.178934 0.000307743 0.174403 0.000647761 0.283303 0.000460259
8 0.371172 0.00215607 0.200958 7.4654e-05 0.170514 0.000329775 0.167379 0.000694594 0.27303 0.000349471
9 0.359837 0.00219487 0.189828 7.8188e-05 0.162042 0.000311758 0.16014 0.000716477 0.262762 0.00022055
10 0.348167 0.00218159 0.179026 0.000193877 0.153873 0.000418388 0.15312 0.000592438 0.252619 0.000198435
11 0.336273 0.00213444 0.16851 0.000349898 0.145868 0.000238059 0.146094 0.00070524 0.242384 0.000180058
12 0.324388 0.00210687 0.158406 0.000298259 0.138114 0.000210919 0.139209 0.00058927 0.232396 5.76433e-06
13 0.312412 0.00206621 0.148857 0.00034914 0.130639 0.000180399 0.132445 0.00070453 0.222626 1.71393e-05
14 0.300515 0.00207178 0.139462 0.000397854 0.123242 0.000261554 0.125919 0.000681124 0.212937 6.77804e-05
15 0.288577 0.00206582 0.130759 0.000467857 0.116262 0.000103169 0.119466 0.000806412 0.203481 0.000129314
16 0.27669 0.00197946 0.122394 0.000460747 0.109308 8.98977e-06 0.113072 0.000753012 0.194096 0.000160322
17 0.265016 0.0019799 0.114399 0.000479967 0.102754 2.3209e-05 0.107051 0.000811036 0.185058 0.000228186
18 0.253394 0.00194267 0.107054 0.000474778 0.0964816 0.000113156 0.101149 0.000837676 0.176222 0.000254102
19 0.242043 0.00193157 0.100063 0.000512218 0.0903806 0.00018586 0.0954717 0.000889538 0.167693 0.000292382
20 0.230799 0.0018902 0.0935287 0.000480625 0.0846266 0.000204716 0.0899795 0.000791158 0.159268 0.000366094
21 0.219866 0.00191237 0.0874066 0.000415137 0.0791497 0.000212335 0.0846401 0.000846946 0.151156 0.000383189
22 0.209099 0.00184012 0.0816116 0.000422275 0.0739424 0.000271522 0.0795048 0.000866621 0.143224 0.000471577
23 0.198622 0.00187441 0.0761799 0.000416601 0.0689511 0.000291461 0.0746649 0.000909936 0.135626 0.000489225
24 0.188447 0.00178397 0.0711125 0.000472775 0.0642664 0.000338658 0.0699568 0.000859773 0.128218 0.000460379
25 0.178553 0.00178191 0.0663439 0.000449488 0.0597657 0.000403831 0.0654393 0.000943941 0.121052 0.000509658
26 0.168843 0.00175434 0.0619377 0.000531525 0.055531 0.000375386 0.0612007 0.000945383 0.114195 0.00054579
27 0.159487 0.00174885 0.0577213 0.000487753 0.0515265 0.0004487 0.0570688 0.000978948 0.107522 0.000552145
28 0.150425 0.00171936 0.0537824 0.000491431 0.0477149 0.00047874 0.0531906 0.000948507 0.10103 0.000570288
29 0.14175 0.00166822 0.0501279 0.000521892 0.0442107 0.000523269 0.0494567 0.000922809 0.0949332 0.000576019
30 0.133323 0.00164417 0.046716 0.000523986 0.0408388 0.000561744 0.0459623 0.000915261 0.0890282 0.000587144
