0   0.332533   0.332133   0.335333  0.0957333 0.0933333 0.0897333  
1   0.330889   0.332089   0.337022  0.0842021 0.0793523 0.0784626  
2   0.3308   0.331867   0.337333  0.0706514 0.0701285 0.0684426  
3   0.329644   0.334   0.336356  0.0652963 0.0616044 0.0669302  
4   0.329467   0.334133   0.3364  0.0555481 0.0542914 0.0543076  
5   0.327467   0.335244   0.337289  0.0585458 0.0517425 0.0546968  
6   0.327778   0.334533   0.337689  0.0472313 0.0470635 0.0446699  
7   0.3264   0.336489   0.337111  0.0496271 0.0445064 0.0498815  
8   0.3264   0.336489   0.337111  0.0430283 0.0417382 0.0416612  
9   0.326267   0.336   0.337733  0.0424837 0.0408136 0.0392881  
10   0.327289   0.3356   0.337111  0.0396404 0.0415344 0.0401369  
11   0.326533   0.334978   0.338489  0.0401955 0.0369487 0.0349374  
12   0.328889   0.334267   0.336844  0.0342997 0.040467 0.0379464  
13   0.328222   0.3348   0.336978  0.0386486 0.0360324 0.03734  
14   0.329067   0.336   0.334933  0.0342586 0.0361078 0.0394355  
15   0.329067   0.335867   0.335067  0.0359265 0.0351852 0.0348992  
16   0.328222   0.335289   0.336489  0.039168 0.0358608 0.034222  
17   0.326311   0.336711   0.336978  0.0331754 0.0267762 0.0309074  
18   0.325911   0.337911   0.336178  0.0347317 0.032471 0.0360063  
19   0.325111   0.3364   0.338489  0.0362744 0.0326187 0.0282919  
20   0.325289   0.337067   0.337644  0.0303486 0.0298586 0.0316439  
21   0.324978   0.3392   0.335822  0.0326547 0.0305907 0.0368567  
22   0.325956   0.338933   0.335111  0.0329595 0.0344602 0.0340127  
23   0.325867   0.339733   0.3344  0.0312244 0.0297666 0.0324934  
24   0.325778   0.339644   0.334578  0.0349154 0.0332287 0.0334928  
25   0.326889   0.338311   0.3348  0.0300136 0.0320597 0.02856  
26   0.325422   0.3388   0.335778  0.0349422 0.0294272 0.0311961  
27   0.326356   0.338356   0.335289  0.0286807 0.030303 0.0292522  
28   0.326889   0.338889   0.334222  0.0280539 0.0286352 0.0304878  
29   0.328667   0.338   0.333333  0.0289599 0.0331803 0.030984  
30   0.330356   0.336978   0.332667  0.0281271 0.0323471 0.0297333  
31   0.330889   0.336622   0.332489  0.0294632 0.0304669 0.0297929  
32   0.330933   0.336889   0.332178  0.0284755 0.0281225 0.0292742  
33   0.330756   0.337644   0.3316  0.0271287 0.0261214 0.0287664  
34   0.329689   0.336933   0.333378  0.0349368 0.0310649 0.0294867  
35   0.331289   0.335644   0.333067  0.030062 0.0341644 0.0306626  
36   0.331156   0.336933   0.331911  0.0279045 0.0271451 0.031225  
37   0.3316   0.3352   0.3332  0.0305999 0.0313943 0.026647  
38   0.331067   0.335244   0.333689  0.0281464 0.026253 0.026544  
39   0.331689   0.334133   0.334178  0.0293999 0.0308896 0.0277038  
40   0.330667   0.333822   0.335511  0.0324266 0.0291301 0.0281952  
41   0.330222   0.333956   0.335822  0.0295699 0.027959 0.0282157  
