0   0.202576   0.266664  0.263844   0.266916  0.412322 0.41387 0.410978  
1   0.213092   0.263232  0.257592   0.266084  0.405079 0.408317 0.402119  
2   0.204052   0.266412  0.259412   0.270124  0.391183 0.38891 0.385547  
3   0.193372   0.267552  0.262468   0.276608  0.381484 0.374154 0.366706  
4   0.181128   0.268108  0.268244   0.28252  0.369169 0.358215 0.35422  
5   0.172648   0.267336  0.273792   0.286224  0.357005 0.341614 0.346  
6   0.164208   0.26592  0.281424   0.288448  0.350929 0.325985 0.338378  
7   0.158204   0.265452  0.287676   0.288668  0.338869 0.314643 0.333259  
8   0.15172   0.265324  0.295216   0.28774  0.331389 0.302215 0.327158  
9   0.145704   0.266676  0.30116   0.28646  0.317755 0.294862 0.322625  
10   0.139492   0.268752  0.30702   0.284736  0.307219 0.286771 0.317182  
11   0.136212   0.271004  0.311376   0.281408  0.29983 0.28191 0.316124  
12   0.131076   0.273252  0.317552   0.27812  0.288601 0.271209 0.311192  
13   0.125652   0.279068  0.320648   0.274632  0.278117 0.269222 0.305408  
14   0.121616   0.284924  0.32288   0.27058  0.270257 0.26419 0.298377  
15   0.118408   0.289896  0.3222   0.269496  0.264 0.264581 0.287383  
16   0.11412   0.296332  0.31994   0.269608  0.254602 0.262135 0.279262  
17   0.110996   0.302464  0.315792   0.270748  0.248316 0.264925 0.270007  
18   0.109808   0.308544  0.30984   0.271808  0.241444 0.265555 0.261897  
19   0.10612   0.31468  0.304544   0.274656  0.238021 0.26597 0.256004  
20   0.104516   0.31828  0.298652   0.278552  0.238452 0.259588 0.252155  
21   0.103216   0.320772  0.294308   0.281704  0.235528 0.256338 0.248973  
22   0.100812   0.32118  0.292128   0.28588  0.235108 0.251274 0.24241  
23   0.098116   0.32146  0.289232   0.291192  0.234759 0.247973 0.234056  
24   0.097652   0.319576  0.287204   0.295568  0.237566 0.241453 0.232218  
25   0.096576   0.315304  0.286288   0.301832  0.241745 0.236389 0.224436  
26   0.095388   0.310716  0.286224   0.307672  0.24327 0.232451 0.220838  
27   0.094676   0.303804  0.28654   0.31498  0.248716 0.227221 0.216789  
28   0.092512   0.297832  0.28894   0.320716  0.247331 0.222042 0.217195  
29   0.09378   0.290232  0.291208   0.32478  0.253619 0.219104 0.214221  
30   0.091936   0.284172  0.295396   0.328496  0.251344 0.215392 0.215001  
31   0.090912   0.278172  0.299424   0.331492  0.249778 0.21288 0.214675  
32   0.091084   0.273072  0.305188   0.330656  0.249328 0.208226 0.217912  
33   0.089604   0.269288  0.311136   0.329972  0.247188 0.20373 0.221814  
34   0.090256   0.264948  0.317392   0.327404  0.249933 0.20143 0.220661  
35   0.088148   0.261708  0.324844   0.3253  0.249649 0.194195 0.221781  
36   0.087096   0.260372  0.330748   0.321784  0.242622 0.190528 0.225749  
37   0.086136   0.258804  0.336788   0.318272  0.241808 0.190127 0.225704  
38   0.08628   0.257524  0.343012   0.313184  0.239254 0.185826 0.229024  
39   0.085712   0.2562  0.34908   0.309008  0.238813 0.186512 0.2318  
