0   0.151744   0.284564  0.281972   0.28172 
1   0.203432   0.268976  0.262556   0.265036 
2   0.221228   0.264108  0.253416   0.261248 
3   0.225528   0.263832  0.249992   0.260648 
4   0.22558   0.264992  0.246524   0.262904 
5   0.223464   0.265296  0.244896   0.266344 
6   0.222356   0.264804  0.2427   0.27014 
7   0.218476   0.26514  0.24228   0.274104 
8   0.215288   0.264792  0.24104   0.27888 
9   0.21212   0.26304  0.240832   0.284008 
10   0.20924   0.260144  0.24114   0.289476 
11   0.204936   0.257928  0.241928   0.295208 
12   0.20254   0.254616  0.242792   0.300052 
13   0.199128   0.251568  0.245244   0.30406 
14   0.195272   0.247652  0.248528   0.308548 
15   0.19354   0.242456  0.250504   0.3135 
16   0.190128   0.238404  0.2553   0.316168 
17   0.18752   0.2341  0.25966   0.31872 
18   0.184764   0.230188  0.265832   0.319216 
19   0.183216   0.226212  0.272152   0.31842 
20   0.18062   0.222704  0.27972   0.316956 
21   0.177216   0.22044  0.287184   0.31516 
22   0.17576   0.218664  0.29454   0.311036 
23   0.171872   0.217392  0.302716   0.30802 
24   0.167932   0.217272  0.31026   0.304536 
25   0.164492   0.217184  0.31796   0.300364 
26   0.1622   0.217496  0.325684   0.29462 
27   0.158612   0.21936  0.333612   0.288416 
28   0.154504   0.22186  0.34156   0.282076 
29   0.153496   0.224356  0.347508   0.27464 
30   0.150448   0.228108  0.353872   0.267572 
31   0.147352   0.23242  0.359496   0.260732 
32   0.144948   0.23704  0.363672   0.25434 
33   0.1438   0.241092  0.367584   0.247524 
34   0.14058   0.246696  0.370832   0.241892 
35   0.138728   0.251756  0.372308   0.237208 
36   0.13798   0.257252  0.3735   0.231268 
37   0.136256   0.262868  0.373744   0.227132 
38   0.134676   0.26742  0.373416   0.224488 
39   0.13194   0.272944  0.372528   0.222588 
40   0.130744   0.277856  0.370544   0.220856 
41   0.128504   0.283624  0.367532   0.22034 
42   0.127296   0.289876  0.36352   0.219308 
43   0.124812   0.295528  0.358916   0.220744 
44   0.124128   0.299896  0.353524   0.222452 
45   0.121756   0.305272  0.34792   0.225052 
46   0.121388   0.30974  0.34104   0.227832 
47   0.11938   0.313656  0.336276   0.230688 
48   0.118652   0.317052  0.329916   0.23438 
49   0.11718   0.320932  0.324364   0.237524 
50   0.117148   0.3231  0.318136   0.241616 
51   0.11536   0.32578  0.313248   0.245612 
52   0.113848   0.328864  0.307896   0.249392 
53   0.113812   0.330588  0.301192   0.254408 
