0 0.185724 0.17856 0.179108 0.179632 0.180228 0.00278 0.002652 0.00256 0.002736 0.0028 0.096748 0.130202 0.154222 0.15101 0.14703 0.141677 0.00676768 0.0059798 0.0060404 0.00666667 0.0070303 0.130869 0.154869 0.151636 0.147616 0.142303 0.000735354 0
1 0.18332 0.170992 0.17168 0.17258 0.172328 0.003564 0.003568 0.003568 0.00386 0.003612 0.1291 0.13309 0.136844 0.137186 0.135356 0.137295 0.00972975 0.0108921 0.0113963 0.0118714 0.00985188 0.134861 0.138481 0.13909 0.136962 0.138851 0.00153306 0
2 0.186932 0.168188 0.167628 0.168752 0.169564 0.004824 0.004768 0.004804 0.004956 0.004776 0.138936 0.127106 0.130352 0.135838 0.133167 0.131535 0.0137965 0.0142871 0.0142762 0.0138217 0.0135138 0.129531 0.132215 0.137623 0.135514 0.133502 0.00206865 0
3 0.19266 0.165924 0.165976 0.167508 0.167972 0.006096 0.0061 0.00616 0.006052 0.006012 0.13996 0.122059 0.132738 0.129367 0.127842 0.128407 0.015683 0.0181863 0.0179335 0.0172165 0.0170886 0.124805 0.135822 0.132315 0.130919 0.131369 0.00300142 0
4 0.198484 0.163488 0.164032 0.166552 0.16726 0.007988 0.00758 0.007572 0.007516 0.007524 0.140184 0.12013 0.130744 0.125344 0.122163 0.124179 0.0202183 0.0210231 0.0211744 0.020662 0.0212398 0.123089 0.134148 0.129324 0.125904 0.128254 0.00360647 0
5 0.204588 0.16102 0.163264 0.165704 0.166836 0.010432 0.009352 0.009064 0.009164 0.009296 0.138588 0.116286 0.132078 0.121948 0.122262 0.12125 0.0246514 0.0275291 0.0244919 0.0251767 0.0245405 0.119982 0.137337 0.126422 0.126663 0.125557 0.00429874 0
6 0.211204 0.157672 0.163224 0.165628 0.166444 0.013276 0.01106 0.0112 0.011268 0.011332 0.135828 0.11294 0.134372 0.114656 0.117389 0.118573 0.0307176 0.0310415 0.0306355 0.0312508 0.0308747 0.118606 0.140702 0.120208 0.12324 0.124692 0.00538506 0
7 0.217036 0.153776 0.162612 0.165332 0.166884 0.016276 0.013108 0.013676 0.013564 0.013992 0.13436 0.112586 0.136442 0.112509 0.113656 0.111094 0.0353664 0.0366955 0.0367047 0.0362529 0.0378823 0.119417 0.142717 0.118455 0.120212 0.117979 0.00681855 0
8 0.22272 0.14914 0.163348 0.164712 0.166968 0.020456 0.014904 0.01644 0.01642 0.016568 0.133112 0.108488 0.138084 0.105307 0.115202 0.113701 0.0430962 0.0416299 0.0446635 0.0449634 0.0428538 0.116298 0.146586 0.114277 0.124005 0.121968 0.00817082 0
9 0.229056 0.144584 0.163996 0.164 0.166344 0.025504 0.017232 0.019624 0.019416 0.01958 0.13202 0.1078 0.136565 0.101097 0.111078 0.112181 0.0525847 0.0501803 0.0519509 0.0518437 0.0510106 0.117272 0.147025 0.111498 0.121787 0.123059 0.00995269 0
10 0.234316 0.139556 0.165048 0.1629 0.165872 0.030664 0.01978 0.023464 0.02282 0.022644 0.132308 0.109279 0.138294 0.0958912 0.109334 0.111771 0.0602893 0.060054 0.0603995 0.0606429 0.0580796 0.1205 0.151643 0.10883 0.120788 0.1239 0.0123137 0
11 0.239988 0.134776 0.16638 0.16238 0.165312 0.03682 0.021944 0.027484 0.026136 0.026232 0.131164 0.105179 0.141564 0.0906317 0.107824 0.107968 0.0713177 0.0666912 0.0706294 0.0687322 0.0685899 0.11885 0.156859 0.105294 0.122816 0.122406 0.0152929 0
12 0.244928 0.13018 0.167384 0.160972 0.165748 0.043892 0.02418 0.03184 0.029648 0.030216 0.130788 0.10415 0.139358 0.0907154 0.109363 0.102301 0.0818042 0.0766449 0.081759 0.0761868 0.075985 0.119861 0.155771 0.109463 0.127624 0.118752 0.0174523 0
13 0.249508 0.125284 0.168232 0.159132 0.166068 0.051344 0.026936 0.037244 0.03368 0.034696 0.131776 0.104479 0.143245 0.0857286 0.107368 0.102765 0.0946099 0.0906415 0.0965886 0.0885444 0.0865921 0.125231 0.162679 0.108127 0.127045 0.122687 0.0199764 0
14 0.253288 0.120268 0.170192 0.156296 0.166184 0.059396 0.029264 0.042672 0.037352 0.039352 0.133772 0.106215 0.147883 0.0789385 0.112011 0.102427 0.105408 0.0986294 0.109048 0.0999267 0.100539 0.128641 0.171269 0.104956 0.136881 0.125598 0.0236029 0
15 0.25682 0.116 0.171788 0.15394 0.166572 0.067696 0.031332 0.04798 0.040928 0.044184 0.13488 0.104615 0.144829 0.0766625 0.113398 0.102845 0.11953 0.111556 0.119511 0.111447 0.114451 0.132032 0.17208 0.107716 0.141916 0.130598 0.0278642 0
16 0.260232 0.111108 0.173756 0.15204 0.166624 0.075768 0.033492 0.0535 0.045428 0.04904 0.13624 0.103192 0.151982 0.0756009 0.109475 0.099062 0.132929 0.127037 0.131817 0.12827 0.12766 0.13718 0.184863 0.10904 0.14133 0.130863 0.0323096 0
17 0.263372 0.106508 0.17604 0.149372 0.166276 0.084888 0.035364 0.059536 0.049848 0.05338 0.138432 0.104519 0.155123 0.071248 0.113346 0.100558 0.148452 0.145176 0.144691 0.148126 0.137944 0.14058 0.193414 0.109866 0.151202 0.138828 0.0371027 0
18 0.266648 0.102412 0.177936 0.146756 0.166396 0.093732 0.036604 0.06532 0.053032 0.0581 0.139852 0.108895 0.151917 0.0677058 0.116073 0.0938917 0.16499 0.149781 0.160681 0.15546 0.155152 0.149795 0.192961 0.113747 0.160645 0.139349 0.0432252 0
19 0.26922 0.098284 0.179444 0.144596 0.16684 0.102736 0.037908 0.070992 0.056632 0.062764 0.141616 0.111592 0.157306 0.0676636 0.114506 0.0973258 0.180203 0.161926 0.174007 0.172592 0.16876 0.158273 0.201313 0.119486 0.16269 0.144714 0.0479399 0
20 0.271476 0.094508 0.180756 0.142044 0.167728 0.112136 0.0393 0.07692 0.059304 0.068196 0.143488 0.109512 0.16066 0.0674215 0.117821 0.0945847 0.198722 0.18716 0.193745 0.183712 0.183481 0.16285 0.211939 0.126397 0.174253 0.143395 0.0533913 0
21 0.273648 0.09044 0.183136 0.139128 0.168212 0.120896 0.04012 0.082656 0.06258 0.073136 0.145436 0.112589 0.168599 0.0630995 0.12526 0.0962103 0.219104 0.203666 0.204245 0.210539 0.201503 0.173742 0.228155 0.126199 0.185303 0.153719 0.0611917 0
22 0.274484 0.086688 0.184896 0.136516 0.168716 0.128384 0.040844 0.089164 0.065048 0.078152 0.1487 0.116607 0.172417 0.061664 0.12515 0.0973958 0.235179 0.222893 0.232365 0.22527 0.225798 0.185451 0.242051 0.132285 0.194806 0.16206 0.0699951 0
23 0.276452 0.082664 0.186996 0.133884 0.169072 0.136764 0.040672 0.095296 0.067552 0.082376 0.150932 0.120246 0.179129 0.0591652 0.127721 0.0981405 0.257303 0.229561 0.252831 0.246488 0.240007 0.194086 0.255911 0.141437 0.204287 0.16925 0.0773302 0
24 0.277444 0.079696 0.188688 0.131316 0.170072 0.144708 0.041344 0.101048 0.06888 0.086916 0.152784 0.123876 0.176319 0.0605453 0.136103 0.0975824 0.274784 0.25824 0.270447 0.258759 0.258005 0.204169 0.256716 0.149924 0.223723 0.176248 0.0843511 0
25 0.278992 0.076768 0.190616 0.128132 0.17094 0.151384 0.04108 0.106392 0.069884 0.091348 0.154552 0.125723 0.184919 0.0583295 0.145749 0.0967338 0.29237 0.268878 0.289868 0.275354 0.281255 0.214772 0.27524 0.159562 0.236594 0.187455 0.0932628 0
26 0.28024 0.074088 0.192832 0.12536 0.171592 0.156416 0.041048 0.111524 0.071412 0.095416 0.155888 0.125886 0.183479 0.0568959 0.144211 0.0944819 0.304903 0.285138 0.31155 0.306277 0.295457 0.229296 0.276283 0.165891 0.246532 0.194241 0.101868 0
27 0.28148 0.071112 0.195128 0.122516 0.171964 0.161404 0.04066 0.116568 0.071916 0.099244 0.1578 0.133028 0.193462 0.0599695 0.15311 0.0953581 0.323427 0.299274 0.32843 0.316824 0.314377 0.237692 0.297821 0.176908 0.264106 0.201428 0.110596 0
28 0.28204 0.0684 0.19654 0.11976 0.172672 0.165492 0.039912 0.120912 0.072552 0.102776 0.160588 0.133449 0.205044 0.0594196 0.153755 0.0961496 0.340618 0.31617 0.350255 0.333597 0.334873 0.250908 0.313543 0.191497 0.2717 0.214081 0.120065 0
29 0.28294 0.066256 0.198448 0.116956 0.173336 0.1692 0.039372 0.125836 0.07232 0.105716 0.162064 0.13893 0.200646 0.0559052 0.159888 0.0988326 0.352679 0.323785 0.368012 0.346975 0.346229 0.260699 0.312833 0.18993 0.28707 0.221071 0.126537 0
30 0.283908 0.06372 0.199912 0.11422 0.174152 0.174056 0.038708 0.129904 0.072588 0.109044 0.164088 0.138878 0.19997 0.059329 0.158527 0.0985507 0.371901 0.337896 0.38473 0.369209 0.368826 0.264181 0.322273 0.20812 0.298235 0.232771 0.130916 0
31 0.284748 0.06182 0.201528 0.111064 0.175428 0.176924 0.038176 0.132912 0.071416 0.111396 0.165412 0.147544 0.192867 0.0569649 0.167371 0.0980525 0.381277 0.35359 0.395383 0.373367 0.377772 0.279503 0.321766 0.215233 0.318889 0.240585 0.144449 0
32 0.285164 0.059784 0.20412 0.108024 0.17706 0.1777 0.037744 0.135972 0.069596 0.113524 0.165848 0.143679 0.198274 0.0554973 0.179984 0.0946402 0.378543 0.368804 0.410575 0.381558 0.394303 0.286949 0.338014 0.215227 0.333838 0.243628 0.151855 0
33 0.28538 0.057748 0.206544 0.106312 0.178664 0.180628 0.036932 0.13936 0.068556 0.115596 0.165352 0.148589 0.210708 0.0521219 0.171333 0.0929237 0.394849 0.379492 0.423373 0.382429 0.399081 0.287836 0.357713 0.220931 0.31373 0.247482 0.152609 0
34 0.285752 0.055992 0.208948 0.103848 0.180004 0.182532 0.035756 0.141644 0.067476 0.117528 0.165456 0.148618 0.209454 0.05412 0.163153 0.0937401 0.394723 0.376249 0.427006 0.391249 0.403501 0.291317 0.361837 0.231424 0.325564 0.252616 0.157056 0
35 0.285756 0.054056 0.21102 0.10096 0.181904 0.183044 0.03472 0.143968 0.066688 0.11934 0.166304 0.152064 0.21269 0.049685 0.17255 0.0923875 0.408293 0.38644 0.423155 0.402837 0.411742 0.30498 0.364894 0.228397 0.329264 0.25008 0.163545 0
36 0.285548 0.052608 0.213252 0.0986 0.183656 0.18354 0.0341 0.146916 0.0653 0.120348 0.166336 0.150557 0.201903 0.0541073 0.17472 0.0943034 0.406029 0.40029 0.444252 0.402661 0.407966 0.303022 0.351469 0.236294 0.339869 0.258807 0.165659 0
37 0.285368 0.0509 0.214948 0.097088 0.18554 0.184748 0.032932 0.148552 0.064508 0.12242 0.166156 0.1514 0.217636 0.0490232 0.172132 0.0863714 0.415065 0.385131 0.438374 0.418739 0.421116 0.303819 0.369138 0.243488 0.334655 0.251343 0.168235 0
38 0.285016 0.049152 0.217932 0.094672 0.187452 0.18532 0.032448 0.150916 0.062812 0.124696 0.165776 0.157662 0.2126 0.0464486 0.175568 0.0876426 0.413596 0.416741 0.453461 0.41461 0.422433 0.315206 0.364648 0.23405 0.350153 0.257288 0.168702 0
39 0.28376 0.047988 0.220684 0.09214 0.189348 0.185456 0.031876 0.153672 0.061572 0.126352 0.16608 0.162654 0.203544 0.0453026 0.193723 0.0875773 0.413658 0.417385 0.453862 0.422724 0.427497 0.316843 0.362308 0.232303 0.360703 0.257442 0.172872 0
40 0.282988 0.047028 0.223084 0.090012 0.191104 0.1852 0.031416 0.155828 0.060532 0.128656 0.165784 0.15804 0.204568 0.0448278 0.174431 0.0796876 0.418701 0.410874 0.459201 0.420309 0.434885 0.318481 0.357994 0.238345 0.348076 0.259128 0.174071 0
41 0.282516 0.045696 0.225656 0.08802 0.193592 0.185288 0.030656 0.158312 0.059716 0.130788 0.16452 0.159406 0.213426 0.0443083 0.182225 0.0825006 0.424878 0.427876 0.469133 0.429444 0.435562 0.31873 0.386882 0.245034 0.347897 0.25679 0.176958 0
42 0.28126 0.044464 0.22794 0.085744 0.196028 0.185212 0.0297 0.159964 0.058344 0.1326 0.164564 0.161888 0.206383 0.0449038 0.18372 0.0802497 0.421689 0.40133 0.464421 0.427077 0.437042 0.322541 0.375266 0.249347 0.35896 0.258837 0.177926 0
43 0.280744 0.0434 0.230856 0.083804 0.198528 0.185144 0.02936 0.162344 0.0564 0.135216 0.162668 0.158171 0.198591 0.0412499 0.189051 0.0754872 0.424454 0.43728 0.464282 0.415766 0.444346 0.320923 0.355459 0.244322 0.366861 0.253516 0.178001 0
44 0.27948 0.042328 0.23288 0.081636 0.200544 0.184492 0.028716 0.164328 0.055388 0.13732 0.163132 0.166569 0.19886 0.0411607 0.189024 0.0798585 0.427531 0.42963 0.465028 0.429134 0.454511 0.329665 0.373219 0.24422 0.362429 0.264405 0.181011 0
45 0.277632 0.04156 0.235572 0.078816 0.20206 0.184048 0.028236 0.1666 0.053796 0.139304 0.16436 0.164652 0.189539 0.0368771 0.200244 0.0744021 0.432055 0.428152 0.472109 0.4331 0.445337 0.332926 0.372025 0.242794 0.382048 0.259016 0.181364 0
46 0.276076 0.040728 0.238404 0.076588 0.20484 0.183696 0.027764 0.168448 0.052268 0.141804 0.163364 0.164857 0.176824 0.0389143 0.192006 0.0699853 0.439691 0.454218 0.469872 0.445723 0.454395 0.333604 0.358751 0.245955 0.378897 0.25451 0.187335 0
47 0.27458 0.040032 0.240868 0.074364 0.207432 0.182308 0.02726 0.170664 0.050708 0.143144 0.162724 0.168998 0.17834 0.03871 0.202796 0.0676439 0.43005 0.436902 0.47527 0.439474 0.455803 0.336307 0.358223 0.250901 0.387007 0.262263 0.187759 0
48 0.272368 0.0394 0.24322 0.07264 0.210204 0.18106 0.026528 0.173252 0.049556 0.14478 0.162168 0.168458 0.178829 0.0376617 0.190057 0.0673843 0.429729 0.437833 0.47644 0.429151 0.455575 0.336613 0.360789 0.246425 0.363375 0.260951 0.187118 0
49 0.271216 0.03864 0.245584 0.07092 0.21216 0.179584 0.025784 0.174792 0.04852 0.146292 0.16148 0.1659 0.170603 0.036188 0.192688 0.0671313 0.429667 0.405221 0.475246 0.445157 0.448643 0.337407 0.35519 0.249886 0.368567 0.260822 0.186495 0
50 0.269312 0.03802 0.247508 0.068932 0.214776 0.179476 0.025468 0.176548 0.046996 0.147788 0.161452 0.163043 0.176105 0.0357102 0.191786 0.0638246 0.434041 0.425949 0.479433 0.43125 0.450477 0.331544 0.349098 0.251158 0.372679 0.256331 0.188064 0
