0 25.8274 0.2467 25.8783 0.5287 25.8315 0.5334
1 21.0598 0.4205 26.5725 0.0621 26.4421 0.0653
2 21.2510 0.1958 26.7298 0.9656 26.4618 0.4509
3 21.1760 0.0766 26.9539 0.2902 26.2430 0.9176
4 21.3572 0.1172 26.7930 0.4837 26.7933 0.2108
