# Table 
0 1 6.6949e-17 1 6.6949e-17 1 6.6949e-17 1 6.6949e-17 1 6.6949e-17
1 0.399663 0.00216649 0.291819 0.000866145 0.256097 0.000800892 0.2797 0.0010216 0.35211 0.000247021
2 0.397159 0.00222596 0.272234 0.00102864 0.235591 0.000714942 0.25527 0.00118973 0.333745 0.000246884
3 0.382342 0.00213511 0.258155 0.00116323 0.22277 0.00071545 0.242035 0.00107251 0.320567 0.000354341
4 0.371101 0.00220817 0.245672 0.00109492 0.211701 0.000722466 0.231875 0.00111456 0.308849 0.000186919
5 0.359778 0.00222145 0.233611 0.00112874 0.201389 0.00061265 0.221891 0.00108458 0.29755 5.85089e-05
6 0.348486 0.00220683 0.222037 0.00133542 0.191663 0.000580194 0.212711 0.000974025 0.286296 0.000113995
7 0.337035 0.0022771 0.210568 0.00116573 0.182155 0.00057307 0.203659 0.00107206 0.275243 7.88151e-05
8 0.325426 0.00223651 0.199498 0.00136515 0.172732 0.000561566 0.195001 0.00109353 0.264209 0.000188642
9 0.313625 0.00221678 0.188202 0.00134921 0.163591 0.000614621 0.186332 0.000951695 0.253099 0.0001155
10 0.301801 0.00222362 0.177498 0.00122365 0.154531 0.000597223 0.177914 0.000997097 0.242176 0.000269447
11 0.289868 0.00216548 0.166947 0.00137983 0.145689 0.000495501 0.169561 0.00099832 0.231322 0.000290728
12 0.278012 0.00208776 0.156736 0.00131415 0.136969 0.000328125 0.161366 0.000822009 0.220589 0.000351468
13 0.266236 0.00213142 0.146816 0.0014001 0.12861 0.000448389 0.153311 0.000799845 0.210144 0.000378932
14 0.254443 0.00201816 0.137393 0.00143315 0.120566 0.000355207 0.145428 0.000753849 0.199881 0.000362913
15 0.242894 0.00203478 0.128335 0.00138172 0.112648 0.000385364 0.137765 0.000681212 0.189739 0.000424965
16 0.231474 0.00195293 0.119703 0.00133391 0.105206 0.000322959 0.130304 0.00061097 0.179835 0.000407689
17 0.220267 0.00195114 0.111564 0.00137772 0.0979917 0.000280128 0.123014 0.000658591 0.170338 0.00046515
18 0.209351 0.00192004 0.103937 0.00141322 0.0911727 0.000249299 0.116085 0.000499218 0.16106 0.000429414
19 0.198638 0.00178824 0.0966815 0.00129535 0.0846193 0.000202215 0.10933 0.000428279 0.152013 0.000503407
20 0.18814 0.00178772 0.0898094 0.00133438 0.0784928 0.000214435 0.102737 0.000440728 0.143328 0.000535314
21 0.177925 0.00174908 0.0833374 0.00127062 0.0725718 0.000123689 0.0963758 0.000356291 0.134908 0.000572055
22 0.16805 0.00164733 0.0772603 0.00127515 0.0671431 0.000118841 0.0903447 0.000300518 0.126902 0.000578258
23 0.158451 0.00161575 0.0715681 0.0012459 0.0618856 8.43697e-05 0.0845855 0.000252631 0.119085 0.000512642
24 0.149184 0.00153841 0.0662566 0.00119911 0.0569539 4.32365e-05 0.0790326 0.000141287 0.111565 0.000629815
25 0.140255 0.00146129 0.0613976 0.00115899 0.0523335 9.99262e-06 0.0737636 9.17227e-05 0.104408 0.000566617
26 0.131556 0.00136778 0.0567443 0.00115696 0.0480723 2.58896e-05 0.0687612 1.50712e-05 0.0975839 0.000608861
27 0.12324 0.00133545 0.0523947 0.00108305 0.0440309 1.26988e-05 0.0639364 0.00010804 0.0910029 0.000593851
28 0.115197 0.00126482 0.0483373 0.00104319 0.0402585 5.39796e-05 0.0593149 0.000144483 0.0847057 0.000569182
29 0.107486 0.00115492 0.0446222 0.000961243 0.036755 2.84786e-05 0.0549767 0.000100818 0.0786613 0.000587817
30 0.100123 0.00110814 0.0411231 0.000916448 0.0335053 1.65612e-05 0.0509108 0.000170217 0.073029 0.000591838
31 0.0930667 0.00107112 0.0378265 0.000903114 0.0304614 1.57957e-05 0.0469701 0.000193819 0.0675325 0.000605983
32 0.0862778 0.000987387 0.0347679 0.000828824 0.0276443 2.83805e-05 0.0433227 0.000213945 0.0623577 0.000586109
33 0.0799192 0.00096564 0.0319113 0.000761227 0.0250024 2.94399e-05 0.0398577 0.000232236 0.057495 0.000632202
34 0.0737742 0.000877515 0.0292509 0.000710823 0.0225979 2.64365e-05 0.0366159 0.000231208 0.0528427 0.000632869
35 0.0679925 0.000841359 0.0267759 0.000713173 0.0203388 1.41756e-05 0.0335494 0.000212203 0.0484721 0.000532682
36 0.0625295 0.000794682 0.0244546 0.0006437 0.0183632 1.87324e-05 0.0306346 0.000228546 0.044286 0.000531783
37 0.0572719 0.000705237 0.0223303 0.000535039 0.0164538 1.06387e-05 0.0279367 0.000254763 0.0404273 0.000539737
38 0.0523822 0.00068605 0.0202779 0.000437815 0.0146856 2.4536e-05 0.0254118 0.000216617 0.036698 0.0004837
39 0.0477656 0.000618817 0.0184061 0.000393485 0.0130644 3.09227e-05 0.0230835 0.000208173 0.0332477 0.000452882
40 0.0434059 0.000545033 0.0166406 0.000338817 0.0116103 6.40803e-05 0.0208486 0.000253567 0.0299984 0.000422385
41 0.0393338 0.000500119 0.0150201 0.000230588 0.0101948 9.83918e-05 0.0187943 0.000222468 0.0269689 0.000392825
42 0.0354998 0.000471919 0.0134637 0.000275465 0.00901641 7.24264e-05 0.0168491 0.000196705 0.0241676 0.000412573
43 0.0319031 0.000377004 0.0120614 0.000123282 0.00785286 0.000107404 0.0150848 0.000190614 0.0214616 0.00035557
44 0.0285294 0.000354527 0.0106953 0.00011137 0.00682228 6.13641e-05 0.013386 0.000229688 0.0190553 0.000358964
45 0.025414 0.000317681 0.0093969 7.23631e-05 0.00591224 8.2055e-05 0.0118355 0.000222473 0.0167144 0.000328452
