0   0.15194   0.282916  0.282692   0.282452 
1   0.203492   0.267084  0.264828   0.264596 
2   0.222008   0.263112  0.256804   0.258076 
3   0.227368   0.262688  0.252568   0.257376 
4   0.226768   0.263628  0.251048   0.258556 
5   0.22374   0.265612  0.249872   0.260776 
6   0.222124   0.267064  0.248068   0.262744 
7   0.217284   0.268212  0.247748   0.266756 
8   0.215396   0.268752  0.246476   0.269376 
9   0.210848   0.269808  0.246016   0.273328 
10   0.209312   0.268836  0.245244   0.276608 
11   0.20636   0.267576  0.244764   0.2813 
12   0.203936   0.266632  0.243928   0.285504 
13   0.200472   0.265112  0.244204   0.290212 
14   0.197732   0.263352  0.244192   0.294724 
15   0.194028   0.26118  0.245224   0.299568 
16   0.192392   0.258632  0.246188   0.302788 
17   0.189512   0.256064  0.24932   0.305104 
18   0.185944   0.253312  0.252712   0.308032 
19   0.182052   0.250808  0.25666   0.31048 
20   0.17936   0.24762  0.261136   0.311884 
21   0.177172   0.24394  0.26682   0.312068 
22   0.176804   0.240412  0.271716   0.311068 
23   0.17338   0.2364  0.27846   0.31176 
24   0.171044   0.233876  0.284732   0.310348 
25   0.167948   0.231832  0.291608   0.308612 
26   0.165392   0.23056  0.29776   0.306288 
27   0.162404   0.229456  0.304712   0.303428 
28   0.158628   0.22964  0.31146   0.300272 
29   0.156852   0.229472  0.317244   0.296432 
30   0.15484   0.230256  0.32272   0.292184 
31   0.152284   0.2311  0.32868   0.287936 
32   0.149836   0.231368  0.334832   0.283964 
33   0.146892   0.233052  0.339708   0.280348 
34   0.144396   0.234372  0.344968   0.276264 
35   0.141168   0.237072  0.349708   0.272052 
36   0.138492   0.24006  0.3528   0.268648 
37   0.137348   0.243928  0.354344   0.26438 
38   0.1348   0.247992  0.356656   0.260552 
39   0.132728   0.252308  0.358112   0.256852 
40   0.131496   0.256068  0.358808   0.253628 
41   0.13022   0.261348  0.358776   0.249656 
42   0.130212   0.266356  0.356968   0.246464 
43   0.128192   0.27232  0.355564   0.243924 
44   0.127236   0.277892  0.353396   0.241476 
45   0.12516   0.285076  0.350004   0.23976 
46   0.122832   0.292056  0.346056   0.239056 
47   0.12268   0.297848  0.341536   0.237936 
48   0.120504   0.3041  0.337864   0.237532 
49   0.119244   0.309492  0.333868   0.237396 
50   0.119628   0.313808  0.32808   0.238484 
51   0.118168   0.3189  0.323792   0.23914 
52   0.117756   0.323472  0.3187   0.240072 
53   0.115612   0.327832  0.314052   0.242504 
54   0.115184   0.332436  0.308832   0.243548 
55   0.113268   0.336376  0.303996   0.24636 
56   0.113016   0.33912  0.298704   0.24916 
57   0.112592   0.341  0.294472   0.251936 
58   0.111892   0.34256  0.289856   0.255692 
59   0.111364   0.343692  0.285856   0.259088 
60   0.111148   0.343964  0.282   0.262888 
61   0.109956   0.344424  0.278056   0.267564 
62   0.10882   0.343992  0.275056   0.272132 
63   0.107888   0.342968  0.271936   0.277208 
64   0.107208   0.341208  0.268736   0.282848 
65   0.105792   0.339636  0.265724   0.288848 
66   0.106176   0.336856  0.262556   0.294412 
67   0.105796   0.333252  0.260348   0.300604 
68   0.104492   0.329644  0.258712   0.307152 
69   0.103536   0.326808  0.256232   0.313424 
70   0.104288   0.322696  0.253972   0.319044 
71   0.103456   0.31838  0.252552   0.325612 
72   0.103128   0.314456  0.251372   0.331044 
73   0.103624   0.309804  0.250756   0.335816 
74   0.103308   0.305436  0.249988   0.341268 
75   0.1025   0.300676  0.250368   0.346456 
76   0.10332   0.295124  0.25052   0.351036 
77   0.102664   0.289964  0.251936   0.355436 
78   0.102556   0.284372  0.25298   0.360092 
79   0.102296   0.278356  0.254844   0.364504 
80   0.101668   0.273308  0.256376   0.368648 
81   0.100656   0.26766  0.259472   0.372212 
82   0.100684   0.262132  0.261736   0.375448 
83   0.100356   0.257028  0.264456   0.37816 
