# Table 
0.61 0.834816 0.0500723 0.0175923 0.0241393 0.0252092 0.0481709 0.204104 0.0696663 0.101468 0.106401 0.197259 0.0912441 0.0910989 0.0612496 0.0544377 0.0745433 0.756883 0.739274 0.757589 0.754213 0.748232 0.435182 0.425299 0.416073 0.410673 0.420206 0.347062 0 0.000299374 0.000640589 0.000301829 0.000478004 0.000301243 0.000509859 0.0028801 0.0013867 0.00235741 0.00125915 0.0025162 0.00152518 0.00188072 0.00200241 0.0013035 0.00152529 0.00102479 0.00162657 0.00166367 0.0010796 0.00122745 0.000534781 0.000468695 0.000507443 0.000360187 0.000417076 0.00104601 0
0.616 0.834816 0.0500723 0.0175923 0.0241393 0.0252092 0.0481709 0.204104 0.0696663 0.101468 0.106401 0.197259 0.0912441 0.0910989 0.0612496 0.0544377 0.0745433 0.756883 0.739274 0.757589 0.754213 0.748232 0.435182 0.425299 0.416073 0.410673 0.420206 0.347062 0 0.000299374 0.000640589 0.000301829 0.000478004 0.000301243 0.000509859 0.0028801 0.0013867 0.00235741 0.00125915 0.0025162 0.00152518 0.00188072 0.00200241 0.0013035 0.00152529 0.00102479 0.00162657 0.00166367 0.0010796 0.00122745 0.000534781 0.000468695 0.000507443 0.000360187 0.000417076 0.00104601 0
0.622 0.835497 0.0498992 0.0196264 0.0232406 0.0273548 0.0443815 0.207127 0.0783172 0.0967671 0.116807 0.180716 0.0822601 0.0876511 0.0660895 0.0490775 0.0774286 0.763984 0.742879 0.755215 0.759442 0.747292 0.432946 0.424832 0.417896 0.409909 0.421472 0.349247 0 0.000237967 0.000634955 0.000351683 0.000429163 0.000303349 0.000457733 0.00292943 0.00152185 0.0020505 0.00133844 0.00233223 0.00121009 0.00147405 0.0018174 0.00108499 0.00147469 0.000832486 0.00116965 0.00141164 0.000920264 0.00117064 0.00043757 0.00046887 0.000502938 0.000284183 0.000419125 0.000831493 0
0.628 0.835497 0.0498992 0.0196264 0.0232406 0.0273548 0.0443815 0.207127 0.0783172 0.0967671 0.116807 0.180716 0.0822601 0.0876511 0.0660895 0.0490775 0.0774286 0.763984 0.742879 0.755215 0.759442 0.747292 0.432946 0.424832 0.417896 0.409909 0.421472 0.349247 0 0.000237967 0.000634955 0.000351683 0.000429163 0.000303349 0.000457733 0.00292943 0.00152185 0.0020505 0.00133844 0.00233223 0.00121009 0.00147405 0.0018174 0.00108499 0.00147469 0.000832486 0.00116965 0.00141164 0.000920264 0.00117064 0.00043757 0.00046887 0.000502938 0.000284183 0.000419125 0.000831493 0
0.634 0.835497 0.0498992 0.0196264 0.0232406 0.0273548 0.0443815 0.207127 0.0783172 0.0967671 0.116807 0.180716 0.0822601 0.0876511 0.0660895 0.0490775 0.0774286 0.763984 0.742879 0.755215 0.759442 0.747292 0.432946 0.424832 0.417896 0.409909 0.421472 0.349247 0 0.000237967 0.000634955 0.000351683 0.000429163 0.000303349 0.000457733 0.00292943 0.00152185 0.0020505 0.00133844 0.00233223 0.00121009 0.00147405 0.0018174 0.00108499 0.00147469 0.000832486 0.00116965 0.00141164 0.000920264 0.00117064 0.00043757 0.00046887 0.000502938 0.000284183 0.000419125 0.000831493 0
0.64 0.835497 0.0498992 0.0196264 0.0232406 0.0273548 0.0443815 0.207127 0.0783172 0.0967671 0.116807 0.180716 0.0822601 0.0876511 0.0660895 0.0490775 0.0774286 0.763984 0.742879 0.755215 0.759442 0.747292 0.432946 0.424832 0.417896 0.409909 0.421472 0.349247 0 0.000237967 0.000634955 0.000351683 0.000429163 0.000303349 0.000457733 0.00292943 0.00152185 0.0020505 0.00133844 0.00233223 0.00121009 0.00147405 0.0018174 0.00108499 0.00147469 0.000832486 0.00116965 0.00141164 0.000920264 0.00117064 0.00043757 0.00046887 0.000502938 0.000284183 0.000419125 0.000831493 0
0.646 0.835497 0.0498992 0.0196264 0.0232406 0.0273548 0.0443815 0.207127 0.0783172 0.0967671 0.116807 0.180716 0.0822601 0.0876511 0.0660895 0.0490775 0.0774286 0.763984 0.742879 0.755215 0.759442 0.747292 0.432946 0.424832 0.417896 0.409909 0.421472 0.349247 0 0.000237967 0.000634955 0.000351683 0.000429163 0.000303349 0.000457733 0.00292943 0.00152185 0.0020505 0.00133844 0.00233223 0.00121009 0.00147405 0.0018174 0.00108499 0.00147469 0.000832486 0.00116965 0.00141164 0.000920264 0.00117064 0.00043757 0.00046887 0.000502938 0.000284183 0.000419125 0.000831493 0
0.652 0.835497 0.0498992 0.0196264 0.0232406 0.0273548 0.0443815 0.207127 0.0783172 0.0967671 0.116807 0.180716 0.0822601 0.0876511 0.0660895 0.0490775 0.0774286 0.763984 0.742879 0.755215 0.759442 0.747292 0.432946 0.424832 0.417896 0.409909 0.421472 0.349247 0 0.000237967 0.000634955 0.000351683 0.000429163 0.000303349 0.000457733 0.00292943 0.00152185 0.0020505 0.00133844 0.00233223 0.00121009 0.00147405 0.0018174 0.00108499 0.00147469 0.000832486 0.00116965 0.00141164 0.000920264 0.00117064 0.00043757 0.00046887 0.000502938 0.000284183 0.000419125 0.000831493 0
0.658 0.83637 0.0483022 0.0227624 0.0226625 0.030159 0.0397437 0.203872 0.0921543 0.0933264 0.130196 0.161339 0.0732581 0.0812337 0.0717509 0.0448521 0.0792143 0.770231 0.748764 0.752764 0.76522 0.747604 0.430359 0.423722 0.420109 0.41012 0.422588 0.352129 0 0.0002657 0.000575387 0.000338094 0.000376494 0.000284607 0.000425488 0.00256058 0.00160558 0.00181182 0.00127685 0.00209181 0.00101453 0.00200838 0.00194769 0.00124217 0.00153505 0.00077035 0.00151624 0.00152879 0.00100296 0.0012122 0.00035367 0.000580697 0.00055176 0.000343185 0.000442959 0.000944955 0
0.664 0.83637 0.0483022 0.0227624 0.0226625 0.030159 0.0397437 0.203872 0.0921543 0.0933264 0.130196 0.161339 0.0732581 0.0812337 0.0717509 0.0448521 0.0792143 0.770231 0.748764 0.752764 0.76522 0.747604 0.430359 0.423722 0.420109 0.41012 0.422588 0.352129 0 0.0002657 0.000575387 0.000338094 0.000376494 0.000284607 0.000425488 0.00256058 0.00160558 0.00181182 0.00127685 0.00209181 0.00101453 0.00200838 0.00194769 0.00124217 0.00153505 0.00077035 0.00151624 0.00152879 0.00100296 0.0012122 0.00035367 0.000580697 0.00055176 0.000343185 0.000442959 0.000944955 0
