0 0.0802368 0.230144 0.10912 0.18077 0.184111 0.215617 0.0113591 0.00427701 0.00773186 0.00690185 0.0135598 0.038288 0.036889 0.0232259 0.0244244 0.0285662 0.0194333 0.0189516 0.0200456 0.0193241 0.0201561 0.0468221 0.0453085 0.0325435 0.0333384 0.0378671 0.00894378 0.69368 0.147461 0.0345234 0.0193251 0.0328277 0.0353783 0.026043 0.0331896 0.01209 0.0221365 0.019196 0.0410315 0.00813533 0.00470148 0.00260776 0.00385595 0.00308439 0.0667308 0.0664531 0.069725 0.0672488 0.0693905 0.0374007 0.0343613 0.0352222 0.0349625 0.035244 0.03108 0.0956594
0.1 0.0299895 0.255613 0.118237 0.179168 0.205079 0.211914 0 0 0 0 0 0.0330213 0.0358428 0.0246579 0.02237 0.0294515 0 0 0 0 0 0.0330213 0.0358428 0.0246579 0.02237 0.0294515 0 0.720161 0.000278212 0.00231145 0.0020122 0.00120944 0.00184164 0.00184008 0 0 0 0 0 0.000362241 0.000570709 0.00020553 0.000338946 0.000306702 0 0 0 0 0 0.000362241 0.000570709 0.00020553 0.000338946 0.000306702 0 8.92653e-16
0.2 0.0300154 0.267181 0.123335 0.167582 0.209736 0.202151 0 0 0 0 0 0.0305773 0.0354872 0.0269579 0.0218427 0.0310603 0 0 0 0 0 0.0305773 0.0354872 0.0269579 0.0218427 0.0310603 0 0.720161 0.000259641 0.00196098 0.00141656 0.00142279 0.00229364 0.00183861 0 0 0 0 0 0.000328232 0.000423153 0.000197521 0.000360269 0.000265906 0 0 0 0 0 0.000328232 0.000423153 0.000197521 0.000360269 0.000265906 0 8.92653e-16
0.3 0.041603 0.27485 0.126156 0.15787 0.205638 0.193883 0.00315058 0.00108605 0.00152776 0.00189037 0.00237314 0.0289563 0.0355192 0.0291731 0.0221897 0.0326934 0.00363933 0.00321868 0.00337171 0.0034652 0.00338936 0.0306011 0.036932 0.0306989 0.0237993 0.0342216 0.00156375 0.715881 0.0655491 0.0180262 0.0096765 0.0116155 0.0171796 0.00957378 0.0178272 0.0062819 0.00881339 0.01068 0.0140285 0.00221291 0.00147428 0.000713644 0.000804231 0.000966081 0.0216913 0.0197814 0.0205741 0.0209949 0.0206749 0.0119951 0.0101268 0.0100203 0.0105082 0.0102793 0.00948246 0.0269999
0.4 0.0303574 0.289671 0.130729 0.153603 0.206561 0.189079 0 0 0 0 0 0.0266406 0.0353201 0.0309597 0.0224 0.0339193 0 0 0 0 0 0.0266406 0.0353201 0.0309597 0.0224 0.0339193 0 0.720399 0.000214115 0.00136015 0.000901812 0.00119694 0.00167576 0.00147318 0 0 0 0 0 0.000241252 0.000314707 0.000187192 0.00029012 0.00022155 0 0 0 0 0 0.000241252 0.000314707 0.000187192 0.00029012 0.00022155 0 7.81071e-16
0.5 0.030345 0.300963 0.133313 0.148312 0.204387 0.18268 0 0 0 0 0 0.0247941 0.0352574 0.0326418 0.0227068 0.03513 0 0 0 0 0 0.0247941 0.0352574 0.0326418 0.0227068 0.03513 0 0.720399 0.000199402 0.00127186 0.00101998 0.00112474 0.00122891 0.00113173 0 0 0 0 0 0.000191373 0.000357312 0.000198875 0.000247575 0.000204052 0 0 0 0 0 0.000191373 0.000357312 0.000198875 0.000247575 0.000204052 0 7.81071e-16
0.6 0.041501 0.307335 0.134633 0.142066 0.200149 0.174316 0.00342578 0.00125948 0.00142367 0.00203258 0.00191465 0.023255 0.0350966 0.034184 0.0229315 0.0362941 0.00373117 0.00322248 0.00329399 0.00351947 0.00326006 0.0249767 0.0365196 0.0356551 0.0245639 0.0377428 0.00156899 0.718625 0.0655957 0.0224112 0.00936522 0.00944434 0.0151246 0.00958068 0.0191532 0.0073869 0.00826819 0.0115879 0.0113232 0.00167725 0.00136737 0.000846695 0.000792349 0.00102342 0.0221878 0.0198748 0.0201113 0.0213268 0.0200092 0.0119034 0.0100802 0.00980906 0.0106404 0.00990145 0.00950613 0.0272212
0.7 0.0294064 0.320324 0.139872 0.13992 0.201478 0.169 0 0 0 0 0 0.0210636 0.0339345 0.0348625 0.0225907 0.0365991 0 0 0 0 0 0.0210636 0.0339345 0.0348625 0.0225907 0.0365991 0 0.723035 0.000273881 0.00149624 0.00163473 0.00111323 0.00124447 0.00110352 0 0 0 0 0 0.00016583 0.00060626 0.000280371 0.000307542 0.00028427 0 0 0 0 0 0.00016583 0.00060626 0.000280371 0.000307542 0.00028427 0 1.11582e-15
0.8 0.0282329 0.328381 0.143927 0.137929 0.200061 0.161469 0 0 0 0 0 0.0190322 0.0324465 0.03479 0.0220004 0.0365187 0 0 0 0 0 0.0190322 0.0324465 0.03479 0.0220004 0.0365187 0 0.723035 0.000331521 0.00161148 0.00173332 0.00129129 0.00126259 0.00113676 0 0 0 0 0 0.000191522 0.000653266 0.000432178 0.000339222 0.000398112 0 0 0 0 0 0.000191522 0.000653266 0.000432178 0.000339222 0.000398112 0 1.11582e-15
0.9 0.0384751 0.33102 0.145786 0.137281 0.195076 0.152362 0.00335499 0.00160967 0.00157804 0.00206156 0.00150887 0.0172693 0.03136 0.0341827 0.0216992 0.036395 0.00373038 0.00327988 0.00332547 0.00353287 0.00317038 0.0190262 0.0328314 0.0356715 0.0233258 0.0377964 0.00158014 0.724433 0.0661239 0.0275502 0.00826271 0.00735915 0.013939 0.00950492 0.0185352 0.00954387 0.00925525 0.0117584 0.00887799 0.00116603 0.00138832 0.00122944 0.00136211 0.00122425 0.0222401 0.0201974 0.0202509 0.0213853 0.0195399 0.0116239 0.010331 0.0102024 0.0111702 0.00980981 0.00955939 0.0276727
1 0.025829 0.344213 0.148564 0.14194 0.193056 0.146397 0 0 0 0 0 0.0152993 0.0304576 0.0327931 0.0212322 0.035942 0 0 0 0 0 0.0152993 0.0304576 0.0327931 0.0212322 0.035942 0 0.72898 0.000356392 0.00184492 0.0017512 0.00144323 0.00130981 0.0013394 0 0 0 0 0 0.000204286 0.000611219 0.000528913 0.000361438 0.000409639 0 0 0 0 0 0.000204286 0.000611219 0.000528913 0.000361438 0.000409639 0 1.11582e-15
