# Table 
0 1 6.6949e-17 1 6.6949e-17 1 6.6949e-17 1 6.6949e-17 1 6.6949e-17
1 0.425072 0.000573101 0.323276 0.00106146 0.291562 0.000803602 0.242807 0.00124548 0.371203 0.000902723
2 0.417267 0.000681206 0.298684 0.00115002 0.265423 8.10114e-05 0.22542 0.00127959 0.348131 0.000825901
3 0.408376 0.000566366 0.280035 0.00114358 0.246502 0.000263145 0.213931 0.000994339 0.331132 0.000764855
4 0.397366 0.000545186 0.263757 0.00113914 0.231117 0.000313067 0.20525 0.00101172 0.316455 0.000711073
5 0.38329 0.000575483 0.248313 0.00105145 0.217589 9.92268e-05 0.196332 0.000906699 0.302689 0.000753799
6 0.36928 0.000592363 0.233568 0.00124866 0.204566 1.21622e-06 0.187301 0.00102102 0.2894 0.000711343
7 0.355835 0.000600789 0.219238 0.00120087 0.192304 8.82142e-05 0.178905 0.000839371 0.276478 0.000436127
8 0.342382 0.000502342 0.205381 0.0012819 0.180406 0.000151012 0.170513 0.000710386 0.263835 0.000528954
9 0.328395 0.000491326 0.192077 0.00116383 0.168898 0.000163364 0.161891 0.000700406 0.251376 0.000415732
10 0.314307 0.000410496 0.179253 0.00130024 0.157844 0.000103725 0.15362 0.000578703 0.239146 0.000436167
11 0.300356 0.000338191 0.167028 0.00133265 0.147284 1.20361e-05 0.145481 0.000532526 0.227395 0.000473048
12 0.28643 0.000295325 0.155524 0.00133756 0.137015 0.000122685 0.137681 0.000434188 0.215847 0.000445753
13 0.272612 0.000267122 0.144515 0.00152389 0.127394 0.000117053 0.130026 0.000484793 0.204547 0.000428877
14 0.25902 0.000245299 0.134135 0.00148161 0.118252 0.000103195 0.122577 0.000305536 0.193711 0.00045419
15 0.245607 0.000299564 0.124271 0.00158809 0.109515 9.23371e-05 0.115264 0.000356154 0.183018 0.000439855
16 0.232499 0.000147066 0.115123 0.00157921 0.101315 0.000170064 0.108167 0.000299036 0.172838 0.000349421
17 0.219716 0.000136975 0.106582 0.00154595 0.0935166 0.00016375 0.101564 0.000203294 0.162975 0.000383957
18 0.207246 0.000108672 0.0985026 0.00162947 0.0861922 9.49662e-05 0.095042 0.000246157 0.153477 0.000472241
19 0.195073 5.63888e-05 0.091116 0.00159761 0.0794442 0.00010507 0.0888191 0.000118794 0.144394 0.00032733
20 0.183418 4.30321e-05 0.0840222 0.0016616 0.0729955 1.91801e-05 0.0829194 0.000211112 0.13561 0.000420296
21 0.172058 3.88533e-05 0.0775403 0.00172057 0.0671741 7.40075e-05 0.0771211 5.9718e-05 0.127221 0.000424343
22 0.161142 0.00010535 0.0714752 0.00172276 0.0615522 5.1207e-05 0.0716778 9.73038e-05 0.119158 0.000394311
23 0.150626 0.000145829 0.0657906 0.00178516 0.0564208 3.54147e-05 0.0665412 6.04421e-05 0.11143 0.000366839
24 0.140479 0.000178628 0.0606001 0.00179688 0.0516498 2.64598e-05 0.0615794 6.80939e-05 0.103996 0.000374261
25 0.130807 0.00023347 0.0557478 0.00189981 0.0472044 0.000124887 0.0569895 6.92565e-05 0.0970156 0.000389256
26 0.121604 0.000285473 0.0512879 0.00185101 0.0431458 9.13642e-05 0.0526213 6.57e-05 0.0902468 0.000306744
27 0.112801 0.000318067 0.0471105 0.00185752 0.0393425 8.19695e-05 0.0485028 0.000101445 0.0838416 0.00033694
28 0.104394 0.000328743 0.0432686 0.00184593 0.035791 0.000193491 0.0445116 2.16307e-05 0.0776672 0.000332133
29 0.0964814 0.000353721 0.0397331 0.00191673 0.0324951 0.000211562 0.0409276 0.00013212 0.0719458 0.000258656
30 0.0889461 0.000355461 0.0363787 0.00185523 0.0294615 0.000181406 0.0374204 0.000138642 0.0664309 0.000242967
31 0.0818295 0.000400453 0.0333153 0.00184736 0.0267201 0.000229716 0.0341991 0.000224846 0.0612343 0.000230447
32 0.0751377 0.000398241 0.0304594 0.00185296 0.0241861 0.000297819 0.0311901 0.00025664 0.0562689 0.000274773
33 0.0687956 0.000374128 0.0278573 0.0018111 0.0218317 0.000292194 0.0283978 0.000303204 0.0516833 0.00027565
34 0.0628802 0.000385577 0.0254141 0.00176314 0.0196777 0.000354748 0.0257882 0.000360921 0.047347 0.000278071
35 0.0573431 0.000388754 0.0231316 0.00170956 0.0176949 0.000353668 0.0233915 0.00041528 0.0432454 0.000258825
36 0.052126 0.000401569 0.0210683 0.00169704 0.0159043 0.000339615 0.0211169 0.000522971 0.0394196 0.000250858
37 0.0472871 0.000410385 0.0191879 0.00164622 0.014253 0.000362208 0.0190329 0.000503552 0.0357834 0.000204436
38 0.0428085 0.000350519 0.0173906 0.00156497 0.0127677 0.000438458 0.0171178 0.000511331 0.0324767 0.000199678
39 0.0385825 0.00040322 0.015738 0.00157473 0.0113847 0.000424264 0.0152879 0.000642859 0.029324 0.000195626
40 0.0346798 0.000408735 0.0142372 0.0014897 0.0101582 0.000443464 0.0137041 0.000659448 0.0264151 0.000221284
41 0.0311258 0.00036256 0.0128307 0.00144314 0.00892805 0.000487933 0.0122024 0.000698563 0.0237516 0.000151105
42 0.0278142 0.000363224 0.0115869 0.00141377 0.00792412 0.00046896 0.0108122 0.000708069 0.0212433 0.000102289
43 0.0247561 0.000406593 0.0103476 0.00135629 0.00699708 0.000518448 0.00956043 0.000752742 0.0189206 0.000108931
44 0.0219192 0.000391048 0.00926839 0.00126771 0.00610872 0.000544132 0.00840011 0.000780961 0.0167886 8.55297e-05
45 0.0193837 0.000387807 0.00832582 0.00125713 0.00535157 0.000542638 0.00733432 0.000809721 0.014839 0.000143684
46 0.0170615 0.000453313 0.00741697 0.00121333 0.00465716 0.000541104 0.00638476 0.000823136 0.0130387 9.58014e-05
47 0.0148856 0.000426111 0.00655943 0.00122235 0.00406548 0.000630088 0.00551329 0.000822398 0.0114087 0.000164849
48 0.0129624 0.000440578 0.00580458 0.00120778 0.00351301 0.000636894 0.00476814 0.000863428 0.00990949 0.000107194
49 0.0112077 0.00049159 0.00504694 0.00111258 0.00300661 0.000666447 0.00401274 0.000878256 0.00850942 0.000122934
50 0.00960784 0.000506143 0.00444646 0.00105676 0.00249518 0.000676682 0.0033681 0.000897517 0.00724809 0.000147734
51 0.0081288 0.000572867 0.00387717 0.00104686 0.00207708 0.000702911 0.00281836 0.000896877 0.00605529 0.000149291
52 0.00687253 0.000614274 0.0033739 0.000997952 0.00170863 0.00070161 0.00228846 0.00091027 0.00509068 0.000168423
53 0.00570944 0.000687322 0.00288886 0.00100622 0.00139469 0.000767292 0.00182918 0.000972425 0.00413514 0.000186872
54 0.00461903 0.000726443 0.0024687 0.00100786 0.00114975 0.000808845 0.00142992 0.000943276 0.00335108 0.00022619
55 0.00369267 0.000775881 0.00204464 0.00099256 0.000918812 0.000831573 0.00106086 0.000915592 0.00261193 0.000247309
56 0.00285372 0.000887603 0.00172389 0.0009714 0.000678385 0.000856793 0.000786365 0.000998001 0.00197239 0.000299263
