0   0.333467   0.332489   0.334044  0.0991667 0.0995667 0.0970333  
1   0.332956   0.332689   0.334356  0.0967613 0.0955086 0.0956626  
2   0.3336   0.333044   0.333356  0.0924381 0.0944493 0.0950419  
3   0.334322   0.332267   0.333411  0.0929257 0.0952492 0.0928271  
4   0.333444   0.332133   0.334422  0.0962478 0.0942014 0.0934782  
5   0.331756   0.3332   0.335044  0.0973009 0.0926 0.0951558  
6   0.331733   0.333333   0.334933  0.094715 0.0942377 0.0941169  
7   0.331467   0.334978   0.333556  0.0928792 0.0916333 0.0961054  
8   0.330978   0.336578   0.332444  0.0927527 0.0903211 0.095503  
9   0.3302   0.336733   0.333067  0.0939976 0.0901228 0.0917112  
10   0.330389   0.336967   0.332644  0.092301 0.0910711 0.0927742  
11   0.329567   0.337489   0.332944  0.0928199 0.0885679 0.0912887  
12   0.329678   0.338011   0.332311  0.0924109 0.0905709 0.0933756  
13   0.330578   0.337767   0.331656  0.0911665 0.0915815 0.0924167  
14   0.331778   0.337056   0.331167  0.0922963 0.0938847 0.0934705  
15   0.332756   0.335689   0.331556  0.0908908 0.0923686 0.0898842  
16   0.333667   0.3349   0.331433  0.0908909 0.0928108 0.0915885  
17   0.334278   0.334978   0.330744  0.0903097 0.0918019 0.0929967  
18   0.333633   0.3366   0.329767  0.0908759 0.0887621 0.094803  
19   0.334133   0.336678   0.329189  0.0913511 0.0920314 0.0941743  
20   0.334733   0.336156   0.329111  0.0895185 0.0906241 0.0910993  
21   0.335956   0.335133   0.328911  0.0878311 0.0910954 0.0899392  
22   0.335422   0.334511   0.330067  0.0916788 0.0903123 0.090129  
23   0.335678   0.333956   0.330367  0.0894064 0.0904139 0.0899482  
24   0.336889   0.334067   0.329044  0.0863924 0.0904645 0.0917835  
25   0.337   0.333344   0.329656  0.0899736 0.0910663 0.0902614  
26   0.337167   0.332356   0.330478  0.0903066 0.0917969 0.0898244  
27   0.336767   0.331956   0.331278  0.0906904 0.0907997 0.0901052  
28   0.335722   0.332944   0.331333  0.0906661 0.0888338 0.0920007  
29   0.335533   0.332767   0.3317  0.0920735 0.0922743 0.0921865  
30   0.335044   0.333433   0.331522  0.0905358 0.0898194 0.092118  
31   0.336078   0.333044   0.330878  0.0901373 0.0936719 0.0930388  
32   0.335978   0.331889   0.332133  0.0900585 0.0905785 0.0876792  
33   0.336367   0.331678   0.331956  0.0907137 0.093003 0.0922989  
34   0.336722   0.332078   0.3312  0.0890893 0.0914207 0.0925492  
35   0.338467   0.330111   0.331422  0.0897212 0.0962291 0.0905462  
36   0.339111   0.3295   0.331389  0.0895542 0.0937731 0.0915583  
37   0.339011   0.329311   0.331678  0.0878768 0.0901366 0.0890528  
38   0.3391   0.328522   0.332378  0.0905903 0.0935286 0.0904827  
39   0.338711   0.329   0.332289  0.0896163 0.091318 0.0916962  
40   0.337567   0.3292   0.333233  0.0886695 0.0878082 0.087541  
41   0.337467   0.329278   0.333256  0.0892005 0.0911638 0.0902938  
42   0.337989   0.328467   0.333544  0.0888318 0.092627 0.0890875  
43   0.336544   0.329889   0.333567  0.0906999 0.0889317 0.0918418  
44   0.336667   0.330456   0.332878  0.088646 0.090805 0.0915026  
45   0.336867   0.330544   0.332589  0.0879868 0.0902458 0.0898561  
46   0.337589   0.3293   0.333111  0.0896827 0.093583 0.089266  
47   0.335844   0.330044   0.334111  0.0895896 0.0865472 0.0877919  
48   0.335289   0.330322   0.334389  0.0904188 0.0903245 0.0900565  
49   0.335011   0.330478   0.334511  0.0885141 0.089004 0.0883868  
50   0.334867   0.329667   0.335467  0.0891513 0.0899371 0.086428  
