0   0.3343   0.331589   0.334111  0.0914 0.0943 0.0890667  
1   0.334144   0.331467   0.334389  0.0783727 0.0785444 0.0775856  
2   0.333733   0.330211   0.336056  0.0702624 0.0695897 0.0652268  
3   0.334156   0.330167   0.335678  0.0580304 0.059928 0.0587535  
4   0.334111   0.330444   0.335444  0.051074 0.0515565 0.0515375  
5   0.334611   0.330156   0.335233  0.0461922 0.0482179 0.046638  
6   0.333689   0.330522   0.335789  0.0447285 0.0425389 0.0429883  
7   0.333322   0.330244   0.336433  0.0411894 0.0404747 0.0390126  
8   0.333667   0.329833   0.3365  0.0384346 0.0398358 0.037881  
9   0.332733   0.330211   0.337056  0.0385614 0.0361799 0.0365858  
10   0.332511   0.3308   0.336689  0.0366994 0.0363067 0.0373166  
11   0.332222   0.331267   0.336511  0.0350531 0.0343611 0.0351462  
12   0.331956   0.331822   0.336222  0.0359197 0.0352184 0.0363204  
13   0.331133   0.333156   0.335711  0.0351118 0.032648 0.0361864  
14   0.331144   0.3335   0.335356  0.0354003 0.0352188 0.0359767  
15   0.330944   0.333522   0.335533  0.0354998 0.0346493 0.0345239  
16   0.330411   0.334211   0.335378  0.036327 0.0344471 0.0362938  
17   0.330211   0.3345   0.335289  0.0340989 0.0331128 0.033859  
18   0.329511   0.335033   0.335456  0.0343215 0.0317887 0.0333046  
19   0.328956   0.335322   0.335722  0.0333828 0.0311743 0.0319963  
20   0.328011   0.335389   0.3366  0.0344525 0.0309818 0.0311435  
21   0.328344   0.335567   0.336089  0.0332306 0.0334935 0.0339011  
22   0.327344   0.336233   0.336422  0.0343136 0.030595 0.0325311  
23   0.327044   0.335656   0.3373  0.0342826 0.0324841 0.0307484  
24   0.326756   0.3364   0.336844  0.0321057 0.0304214 0.0324802  
25   0.327144   0.336356   0.3365  0.031352 0.0316092 0.0314355  
26   0.3267   0.337156   0.336144  0.0319601 0.0297635 0.0321281  
27   0.326133   0.337356   0.336511  0.0317995 0.0291326 0.0298152  
28   0.326156   0.338256   0.335589  0.031003 0.0300375 0.0327874  
29   0.326156   0.338633   0.335211  0.0306261 0.0295306 0.030891  
30   0.327422   0.337944   0.334633  0.0297404 0.0323851 0.0306606  
31   0.3274   0.338033   0.334567  0.0299647 0.028966 0.0295182  
32   0.3273   0.338722   0.333978  0.0309509 0.0296815 0.0320481  
33   0.328056   0.338744   0.3332  0.0287877 0.0300476 0.030541  
34   0.328944   0.339244   0.331811  0.0271973 0.0289632 0.0309457  
35   0.329844   0.338878   0.331278  0.0281371 0.0299358 0.0295014  
36   0.329733   0.3394   0.330867  0.0290709 0.0279681 0.0301861  
37   0.3307   0.338722   0.330578  0.0280698 0.0301185 0.0288468  
38   0.331233   0.338944   0.329822  0.0276182 0.0285386 0.029914  
39   0.330978   0.339667   0.329356  0.0291503 0.0277332 0.0306899  
40   0.331844   0.339189   0.328967  0.0279307 0.0297677 0.029249  
41   0.331944   0.3395   0.328556  0.0283935 0.0280735 0.0298916  
42   0.331956   0.339778   0.328267  0.0275481 0.0269678 0.0287115  
