0   0.202828   0.267388  0.264572   0.265212 
1   0.214884   0.265024  0.258028   0.262064 
2   0.202504   0.26922  0.2595   0.268776 
3   0.191128   0.271292  0.262716   0.274864 
4   0.181508   0.271564  0.265992   0.280936 
5   0.17184   0.27056  0.271928   0.285672 
6   0.164012   0.27014  0.27658   0.289268 
7   0.158412   0.26832  0.280696   0.292572 
8   0.150924   0.267464  0.285156   0.296456 
9   0.1454   0.26594  0.291176   0.297484 
10   0.13922   0.264688  0.29796   0.298132 
11   0.13392   0.264264  0.305148   0.296668 
12   0.12908   0.265176  0.31256   0.293184 
13   0.12562   0.265312  0.318528   0.29054 
14   0.121088   0.265788  0.324492   0.288632 
15   0.118312   0.26542  0.329236   0.287032 
16   0.114988   0.265748  0.335196   0.284068 
17   0.111156   0.267204  0.339168   0.282472 
18   0.108804   0.267768  0.343596   0.279832 
19   0.106424   0.269136  0.345328   0.279112 
20   0.104684   0.27012  0.346976   0.27822 
21   0.102248   0.27204  0.347728   0.277984 
22   0.099096   0.275024  0.34648   0.2794 
23   0.098484   0.276916  0.344268   0.280332 
24   0.097288   0.279008  0.34258   0.281124 
25   0.095384   0.282412  0.34216   0.280044 
26   0.095456   0.284592  0.339884   0.280068 
27   0.093956   0.287008  0.337864   0.281172 
28   0.094152   0.287536  0.335512   0.2828 
29   0.0935   0.287472  0.33352   0.285508 
30   0.09212   0.286356  0.332892   0.288632 
31   0.09064   0.286864  0.331416   0.29108 
32   0.090376   0.285864  0.330264   0.293496 
33   0.089704   0.28434  0.330492   0.295464 
34   0.088696   0.282344  0.330048   0.298912 
35   0.089536   0.278476  0.331524   0.300464 
36   0.089164   0.273936  0.334104   0.302796 
37   0.089392   0.269504  0.337452   0.303652 
38   0.088856   0.263988  0.34124   0.305916 
39   0.087484   0.25906  0.346788   0.306668 
40   0.087408   0.2559  0.35082   0.305872 
41   0.086316   0.253008  0.355312   0.305364 
42   0.084688   0.2516  0.35938   0.304332 
43   0.08412   0.249148  0.362868   0.303864 
44   0.084688   0.24688  0.365736   0.302696 
45   0.083668   0.245848  0.368724   0.30176 
46   0.083164   0.245784  0.371376   0.299676 
47   0.083728   0.24634  0.37242   0.297512 
48   0.08284   0.246992  0.374332   0.295836 
49   0.08418   0.24612  0.376108   0.293592 
50   0.083556   0.246944  0.376788   0.292712 
51   0.082892   0.248092  0.379088   0.289928 
52   0.082652   0.249288  0.380916   0.287144 
53   0.08204   0.250476  0.382352   0.285132 
54   0.082844   0.252232  0.38342   0.281504 
55   0.08264   0.252364  0.384464   0.280532 
56   0.083768   0.251428  0.386024   0.27878 
57   0.083832   0.24984  0.387156   0.279172 
58   0.082996   0.249404  0.387332   0.280268 
59   0.082572   0.248252  0.38742   0.281756 
60   0.083112   0.247684  0.386904   0.2823 
61   0.083952   0.247816  0.38482   0.283412 
62   0.083488   0.247568  0.383936   0.285008 
63   0.083192   0.248444  0.38322   0.285144 
64   0.082196   0.251136  0.381264   0.285404 
65   0.082412   0.252328  0.380048   0.285212 
66   0.083288   0.253532  0.378808   0.284372 
67   0.083944   0.25442  0.378176   0.28346 
68   0.083036   0.255572  0.376552   0.28484 
69   0.083408   0.255808  0.375272   0.285512 
70   0.0839   0.255976  0.37476   0.285364 
71   0.083828   0.25592  0.374376   0.285876 
72   0.08482   0.255036  0.374148   0.285996 
73   0.084856   0.253984  0.373768   0.287392 
74   0.084396   0.253168  0.37406   0.288376 
75   0.084092   0.253112  0.373224   0.289572 
76   0.084576   0.251444  0.373292   0.290688 
77   0.083536   0.251364  0.372552   0.292548 
78   0.08406   0.25162  0.372488   0.291832 
79   0.082972   0.251392  0.373612   0.292024 
80   0.083512   0.251104  0.372976   0.292408 
81   0.083284   0.250408  0.374756   0.291552 
82   0.084648   0.249168  0.37568   0.290504 
83   0.084336   0.249112  0.377712   0.28884 
84   0.08484   0.249128  0.379368   0.286664 
85   0.08386   0.24876  0.381724   0.285656 
86   0.083496   0.248952  0.38268   0.284872 
87   0.084204   0.250376  0.383504   0.281916 
88   0.083392   0.25202  0.384788   0.2798 
89   0.082228   0.253728  0.386216   0.277828 
90   0.083132   0.254772  0.387312   0.274784 
91   0.0825   0.255888  0.388608   0.273004 
92   0.082788   0.255624  0.389032   0.272556 
93   0.08418   0.255808  0.389008   0.271004 
94   0.08426   0.257028  0.388908   0.269804 
95   0.084368   0.258684  0.388488   0.26846 
96   0.083832   0.262212  0.387664   0.266292 
97   0.08472   0.264876  0.387472   0.262932 
98   0.084896   0.26822  0.386636   0.260248 
99   0.085288   0.27032  0.384668   0.259724 
100   0.084768   0.27216  0.38344   0.259632 
101   0.08412   0.273972  0.381308   0.2606 
102   0.084144   0.275732  0.379188   0.260936 
103   0.084488   0.276784  0.375932   0.262796 
104   0.083864   0.277556  0.373428   0.265152 
105   0.083684   0.277464  0.371584   0.267268 
106   0.084012   0.276488  0.369336   0.270164 
107   0.083516   0.276024  0.367792   0.272668 
108   0.083292   0.274044  0.367   0.275664 
109   0.083152   0.272532  0.365876   0.27844 
110   0.0837   0.270464  0.36554   0.280296 
111   0.083172   0.268664  0.364348   0.283816 
112   0.08424   0.267376  0.362312   0.286072 
113   0.083976   0.266816  0.360456   0.288752 
114   0.083924   0.266368  0.358696   0.291012 
115   0.084036   0.265232  0.357016   0.293716 
116   0.083576   0.263944  0.35664   0.29584 
117   0.08358   0.262104  0.35756   0.296756 
118   0.083856   0.260744  0.358756   0.296644 
119   0.08434   0.258848  0.359188   0.297624 
120   0.084484   0.257888  0.358684   0.298944 
121   0.084584   0.257884  0.357176   0.300356 
122   0.083756   0.256996  0.357608   0.30164 
123   0.084088   0.254604  0.358776   0.302532 
124   0.083008   0.253244  0.360404   0.303344 
125   0.084044   0.25086  0.362044   0.303052 
126   0.083368   0.249116  0.36386   0.303656 
127   0.083252   0.24792  0.36518   0.303648 
128   0.084072   0.24606  0.367152   0.302716 
129   0.082864   0.246  0.369324   0.301812 
130   0.083304   0.245824  0.37182   0.299052 
131   0.083076   0.246184  0.373404   0.297336 
132   0.085652   0.245988  0.374612   0.293748 
133   0.084632   0.248452  0.375692   0.291224 
134   0.084908   0.249512  0.376624   0.288956 
135   0.086032   0.249532  0.378636   0.2858 
136   0.0856   0.251028  0.381336   0.282036 
137   0.084324   0.253176  0.383536   0.278964 
138   0.083984   0.254356  0.384956   0.276704 
139   0.084456   0.254928  0.38506   0.275556 
140   0.082976   0.256032  0.386172   0.27482 
141   0.082636   0.256688  0.386384   0.274292 
142   0.083304   0.258152  0.384852   0.273692 
143   0.084284   0.259028  0.383848   0.27284 
144   0.084192   0.260904  0.38256   0.272344 
145   0.085004   0.262  0.381244   0.271752 
146   0.084148   0.264128  0.379756   0.271968 
147   0.084124   0.264924  0.378324   0.272628 
148   0.083896   0.26662  0.376448   0.273036 
149   0.084596   0.267748  0.374592   0.273064 
150   0.084408   0.26818  0.373096   0.274316 
151   0.083732   0.26932  0.371368   0.27558 
152   0.083932   0.268316  0.370372   0.27738 
153   0.084812   0.267188  0.368764   0.279236 
154   0.084084   0.267196  0.367132   0.281588 
155   0.085748   0.26644  0.364788   0.283024 
156   0.085268   0.265596  0.36484   0.284296 
157   0.08506   0.263912  0.364748   0.28628 
158   0.085508   0.262304  0.363936   0.288252 
159   0.085192   0.261904  0.363112   0.289792 
160   0.086108   0.260548  0.36196   0.291384 
161   0.084172   0.260348  0.361972   0.293508 
162   0.08448   0.26004  0.361184   0.294296 
163   0.08332   0.258988  0.361976   0.295716 
164   0.082736   0.257204  0.362484   0.297576 
165   0.08344   0.255536  0.362212   0.298812 
166   0.08296   0.254468  0.362896   0.299676 
167   0.084604   0.251252  0.363276   0.300868 
168   0.08348   0.249836  0.365696   0.300988 
169   0.084556   0.247952  0.36778   0.299712 
170   0.083372   0.248028  0.370272   0.298328 
171   0.083864   0.24658  0.372832   0.296724 
172   0.084264   0.24554  0.375624   0.294572 
