# Table 
0.49 0.719273 0.0848804 0.0314402 0.0412588 0.0447134 0.0784342 0.172968 0.0614269 0.0851653 0.0929287 0.158412 0.0579269 0.0591458 0.0419742 0.0356685 0.05045 0.449053 0.434684 0.446271 0.444366 0.441276 0.265025 0.257717 0.251784 0.246913 0.255736 0.206804 0 0.000372205 0.000872027 0.000473314 0.000679402 0.000412604 0.000628311 0.00200927 0.00107982 0.00161952 0.000942064 0.00156541 0.000758979 0.00113516 0.000996452 0.000797539 0.000743882 0.000609469 0.00107587 0.000975385 0.000757728 0.000720914 0.000273958 0.00034967 0.000305789 0.00026305 0.000238968 0.000520131 0
0.496 0.719273 0.0848804 0.0314402 0.0412588 0.0447134 0.0784342 0.172968 0.0614269 0.0851653 0.0929287 0.158412 0.0579269 0.0591458 0.0419742 0.0356685 0.05045 0.449053 0.434684 0.446271 0.444366 0.441276 0.265025 0.257717 0.251784 0.246913 0.255736 0.206804 0 0.000372205 0.000872027 0.000473314 0.000679402 0.000412604 0.000628311 0.00200927 0.00107982 0.00161952 0.000942064 0.00156541 0.000758979 0.00113516 0.000996452 0.000797539 0.000743882 0.000609469 0.00107587 0.000975385 0.000757728 0.000720914 0.000273958 0.00034967 0.000305789 0.00026305 0.000238968 0.000520131 0
0.502 0.719273 0.0848804 0.0314402 0.0412588 0.0447134 0.0784342 0.172968 0.0614269 0.0851653 0.0929287 0.158412 0.0579269 0.0591458 0.0419742 0.0356685 0.05045 0.449053 0.434684 0.446271 0.444366 0.441276 0.265025 0.257717 0.251784 0.246913 0.255736 0.206804 0 0.000372205 0.000872027 0.000473314 0.000679402 0.000412604 0.000628311 0.00200927 0.00107982 0.00161952 0.000942064 0.00156541 0.000758979 0.00113516 0.000996452 0.000797539 0.000743882 0.000609469 0.00107587 0.000975385 0.000757728 0.000720914 0.000273958 0.00034967 0.000305789 0.00026305 0.000238968 0.000520131 0
0.508 0.719273 0.0848804 0.0314402 0.0412588 0.0447134 0.0784342 0.172968 0.0614269 0.0851653 0.0929287 0.158412 0.0579269 0.0591458 0.0419742 0.0356685 0.05045 0.449053 0.434684 0.446271 0.444366 0.441276 0.265025 0.257717 0.251784 0.246913 0.255736 0.206804 0 0.000372205 0.000872027 0.000473314 0.000679402 0.000412604 0.000628311 0.00200927 0.00107982 0.00161952 0.000942064 0.00156541 0.000758979 0.00113516 0.000996452 0.000797539 0.000743882 0.000609469 0.00107587 0.000975385 0.000757728 0.000720914 0.000273958 0.00034967 0.000305789 0.00026305 0.000238968 0.000520131 0
0.514 0.719273 0.0848804 0.0314402 0.0412588 0.0447134 0.0784342 0.172968 0.0614269 0.0851653 0.0929287 0.158412 0.0579269 0.0591458 0.0419742 0.0356685 0.05045 0.449053 0.434684 0.446271 0.444366 0.441276 0.265025 0.257717 0.251784 0.246913 0.255736 0.206804 0 0.000372205 0.000872027 0.000473314 0.000679402 0.000412604 0.000628311 0.00200927 0.00107982 0.00161952 0.000942064 0.00156541 0.000758979 0.00113516 0.000996452 0.000797539 0.000743882 0.000609469 0.00107587 0.000975385 0.000757728 0.000720914 0.000273958 0.00034967 0.000305789 0.00026305 0.000238968 0.000520131 0
0.52 0.7205 0.0845631 0.0345236 0.0399459 0.0478249 0.0726424 0.175433 0.068121 0.0818794 0.100738 0.146185 0.052374 0.0567156 0.0444463 0.0325905 0.0517361 0.453917 0.437678 0.445171 0.448667 0.440967 0.263399 0.257425 0.252951 0.246863 0.256434 0.208389 0 0.000400892 0.000871044 0.00052435 0.000620149 0.000457704 0.000650127 0.00189741 0.0011607 0.00155673 0.000993448 0.00169898 0.000638984 0.00102158 0.00114759 0.000758448 0.000974174 0.000516564 0.000962662 0.00113943 0.000700044 0.000927432 0.000239272 0.000292556 0.000268418 0.000240112 0.000257145 0.000578292 0
0.526 0.7205 0.0845631 0.0345236 0.0399459 0.0478249 0.0726424 0.175433 0.068121 0.0818794 0.100738 0.146185 0.052374 0.0567156 0.0444463 0.0325905 0.0517361 0.453917 0.437678 0.445171 0.448667 0.440967 0.263399 0.257425 0.252951 0.246863 0.256434 0.208389 0 0.000400892 0.000871044 0.00052435 0.000620149 0.000457704 0.000650127 0.00189741 0.0011607 0.00155673 0.000993448 0.00169898 0.000638984 0.00102158 0.00114759 0.000758448 0.000974174 0.000516564 0.000962662 0.00113943 0.000700044 0.000927432 0.000239272 0.000292556 0.000268418 0.000240112 0.000257145 0.000578292 0
0.532 0.7205 0.0845631 0.0345236 0.0399459 0.0478249 0.0726424 0.175433 0.068121 0.0818794 0.100738 0.146185 0.052374 0.0567156 0.0444463 0.0325905 0.0517361 0.453917 0.437678 0.445171 0.448667 0.440967 0.263399 0.257425 0.252951 0.246863 0.256434 0.208389 0 0.000400892 0.000871044 0.00052435 0.000620149 0.000457704 0.000650127 0.00189741 0.0011607 0.00155673 0.000993448 0.00169898 0.000638984 0.00102158 0.00114759 0.000758448 0.000974174 0.000516564 0.000962662 0.00113943 0.000700044 0.000927432 0.000239272 0.000292556 0.000268418 0.000240112 0.000257145 0.000578292 0
0.538 0.7205 0.0845631 0.0345236 0.0399459 0.0478249 0.0726424 0.175433 0.068121 0.0818794 0.100738 0.146185 0.052374 0.0567156 0.0444463 0.0325905 0.0517361 0.453917 0.437678 0.445171 0.448667 0.440967 0.263399 0.257425 0.252951 0.246863 0.256434 0.208389 0 0.000400892 0.000871044 0.00052435 0.000620149 0.000457704 0.000650127 0.00189741 0.0011607 0.00155673 0.000993448 0.00169898 0.000638984 0.00102158 0.00114759 0.000758448 0.000974174 0.000516564 0.000962662 0.00113943 0.000700044 0.000927432 0.000239272 0.000292556 0.000268418 0.000240112 0.000257145 0.000578292 0
0.544 0.7205 0.0845631 0.0345236 0.0399459 0.0478249 0.0726424 0.175433 0.068121 0.0818794 0.100738 0.146185 0.052374 0.0567156 0.0444463 0.0325905 0.0517361 0.453917 0.437678 0.445171 0.448667 0.440967 0.263399 0.257425 0.252951 0.246863 0.256434 0.208389 0 0.000400892 0.000871044 0.00052435 0.000620149 0.000457704 0.000650127 0.00189741 0.0011607 0.00155673 0.000993448 0.00169898 0.000638984 0.00102158 0.00114759 0.000758448 0.000974174 0.000516564 0.000962662 0.00113943 0.000700044 0.000927432 0.000239272 0.000292556 0.000268418 0.000240112 0.000257145 0.000578292 0
0.55 0.7205 0.0845631 0.0345236 0.0399459 0.0478249 0.0726424 0.175433 0.068121 0.0818794 0.100738 0.146185 0.052374 0.0567156 0.0444463 0.0325905 0.0517361 0.453917 0.437678 0.445171 0.448667 0.440967 0.263399 0.257425 0.252951 0.246863 0.256434 0.208389 0 0.000400892 0.000871044 0.00052435 0.000620149 0.000457704 0.000650127 0.00189741 0.0011607 0.00155673 0.000993448 0.00169898 0.000638984 0.00102158 0.00114759 0.000758448 0.000974174 0.000516564 0.000962662 0.00113943 0.000700044 0.000927432 0.000239272 0.000292556 0.000268418 0.000240112 0.000257145 0.000578292 0
