0   0.332944   0.333231   0.333825  0.0919833 0.0908167 0.0905083  
1   0.332292   0.333603   0.334106  0.0791006 0.0770738 0.0780515  
2   0.332728   0.333072   0.3342  0.0673856 0.068428 0.0667371  
3   0.333006   0.333461   0.333533  0.0602511 0.0610228 0.0619805  
4   0.333433   0.333456   0.333111  0.0550875 0.0562951 0.0562662  
5   0.333669   0.333458   0.332872  0.0512096 0.0519143 0.0519763  
6   0.333597   0.333839   0.332564  0.0488924 0.0487067 0.0499357  
7   0.333269   0.334281   0.33245  0.0474125 0.0463963 0.0479022  
8   0.332886   0.334608   0.332506  0.0459671 0.0446814 0.0459133  
9   0.333475   0.334589   0.331936  0.0433164 0.0448534 0.0450786  
10   0.333142   0.334583   0.332275  0.0438314 0.0426892 0.0430136  
11   0.333422   0.334431   0.332147  0.0420659 0.0427231 0.0425601  
12   0.333533   0.334283   0.332183  0.0420305 0.042236 0.0420831  
13   0.333233   0.334536   0.332231  0.0406589 0.0396703 0.040682  
14   0.333442   0.334644   0.331914  0.0398036 0.0402714 0.0408769  
15   0.333431   0.334683   0.331886  0.0397121 0.0395362 0.0399786  
16   0.333406   0.334744   0.33185  0.039022 0.0388012 0.0393123  
17   0.332978   0.334897   0.332125  0.0395414 0.0381054 0.0388981  
18   0.333003   0.3349   0.332097  0.0378404 0.0376981 0.0380212  
19   0.332653   0.334761   0.332586  0.038363 0.0371006 0.0369955  
20   0.333161   0.334172   0.332667  0.0375684 0.0388503 0.0373337  
21   0.333106   0.333831   0.333064  0.0380863 0.0378049 0.0369489  
22   0.333522   0.333631   0.332847  0.0368502 0.0380183 0.0375053  
23   0.333408   0.333706   0.332886  0.0364877 0.0361344 0.0364448  
24   0.333375   0.333733   0.332892  0.0372 0.0370669 0.0372416  
25   0.333561   0.333317   0.333122  0.0358955 0.0364146 0.035255  
26   0.333078   0.333239   0.333683  0.0377492 0.0363268 0.0361145  
27   0.33305   0.333108   0.333842  0.0360109 0.0359102 0.0354711  
