0   0.333967   0.333744   0.332289  0.0860667 0.0879667 0.0892  
1   0.333811   0.331922   0.334267  0.0746249 0.0742085 0.0690497  
2   0.332878   0.331789   0.335333  0.0687348 0.0663141 0.0654501  
3   0.332556   0.331856   0.335589  0.0647218 0.063963 0.0634858  
4   0.331667   0.3316   0.336733  0.0616772 0.0591288 0.0577095  
5   0.331811   0.332322   0.335867  0.0572194 0.0576665 0.0589322  
6   0.331589   0.332622   0.335789  0.0556207 0.0548664 0.0551806  
7   0.331056   0.333422   0.335522  0.0552223 0.0534474 0.0553258  
8   0.331133   0.3331   0.335767  0.0544722 0.0543188 0.0530185  
9   0.330367   0.333978   0.335656  0.0541574 0.0515361 0.053741  
10   0.330122   0.334589   0.335289  0.0532741 0.0519662 0.0535271  
11   0.330011   0.334944   0.335044  0.0509912 0.0499784 0.0509345  
12   0.330767   0.334867   0.334367  0.0503013 0.0518162 0.0515686  
13   0.3308   0.334411   0.334789  0.0516309 0.0510983 0.0498122  
14   0.330711   0.335356   0.333933  0.0487371 0.047945 0.0507119  
15   0.330311   0.336011   0.333678  0.0493885 0.0475118 0.0496772  
16   0.330133   0.336033   0.333833  0.0483046 0.0469561 0.0473511  
17   0.330211   0.336156   0.333633  0.048297 0.0476805 0.0483608  
18   0.3296   0.336867   0.333533  0.0478145 0.0451511 0.0476238  
19   0.329644   0.336778   0.333578  0.0474987 0.046606 0.0468053  
20   0.329267   0.337589   0.333144  0.0466496 0.0445398 0.0473986  
21   0.329167   0.338156   0.332678  0.047243 0.0457822 0.0480939  
22   0.329756   0.338511   0.331733  0.0446245 0.0451797 0.0469924  
23   0.3297   0.339711   0.330589  0.0453535 0.0440163 0.048533  
24   0.329844   0.339922   0.330233  0.0461362 0.0452018 0.0470877  
25   0.328611   0.340656   0.330733  0.0468908 0.0418723 0.0453215  
26   0.329156   0.340656   0.330189  0.0444632 0.0444894 0.0458241  
27   0.329756   0.340233   0.330011  0.0440521 0.0443263 0.0444527  
28   0.330789   0.340511   0.3287  0.0422198 0.0439568 0.0461601  
29   0.330989   0.339889   0.329122  0.0455813 0.0448672 0.0445864  
30   0.331211   0.339444   0.329344  0.0444124 0.0439032 0.0439891  
31   0.330911   0.339622   0.329467  0.0438123 0.0418658 0.0436895  
32   0.331111   0.340211   0.328678  0.0438856 0.0433488 0.0464724  
33   0.330589   0.340767   0.328644  0.0448658 0.0421307 0.0452993  
34   0.331167   0.3402   0.328633  0.043525 0.0439206 0.0438163  
35   0.331589   0.340922   0.327489  0.0413018 0.0414462 0.0451026  
36   0.331122   0.340711   0.328167  0.0433267 0.0407718 0.0417996  
37   0.330433   0.341133   0.328433  0.044126 0.0408622 0.0437109  
38   0.330211   0.340822   0.328967  0.0438145 0.0417888 0.0424575  
39   0.331211   0.3406   0.328189  0.0396716 0.0413705 0.042186  
40   0.331622   0.339544   0.328833  0.0417324 0.041789 0.040153  
41   0.332444   0.3388   0.328756  0.041111 0.0425734 0.0416962  
42   0.332544   0.338889   0.328567  0.0409091 0.0404368 0.0419427  
43   0.331722   0.338633   0.329644  0.04367 0.0404262 0.0409185  
44   0.331567   0.338478   0.329956  0.0412326 0.0399318 0.0405487  
45   0.331933   0.338944   0.329122  0.0410844 0.0413288 0.0438106  
46   0.331922   0.338989   0.329089  0.0418424 0.0409441 0.0423011  
47   0.332867   0.338689   0.328444  0.0403709 0.0423154 0.0426768  
48   0.333444   0.338544   0.328011  0.0395888 0.0406141 0.0414411  
49   0.333311   0.338167   0.328522  0.0419527 0.0409268 0.0410894  
50   0.333933   0.337444   0.328622  0.0403694 0.0416297 0.0406534  
51   0.334589   0.337011   0.3284  0.0404272 0.0419493 0.0417568  
52   0.335167   0.335756   0.329078  0.0404809 0.0419043 0.0391799  
53   0.3352   0.335822   0.328978  0.0393502 0.0393805 0.0403822  
54   0.335433   0.335233   0.329333  0.0409043 0.0415233 0.0405971  
55   0.3357   0.334378   0.329922  0.0394515 0.0402705 0.0383941  
56   0.335878   0.334333   0.329789  0.0394863 0.0401741 0.040582  
57   0.336711   0.332767   0.330522  0.0390684 0.0417414 0.0375661  
58   0.336944   0.332878   0.330178  0.0386748 0.0398344 0.0404411  
59   0.337378   0.332456   0.330167  0.0383842 0.0401549 0.0392045  
60   0.338456   0.331511   0.330033  0.0365894 0.040373 0.0377924  
61   0.3391   0.331033   0.329867  0.0381143 0.0408567 0.039592  
62   0.340111   0.330744   0.329144  0.0359121 0.0398416 0.0391067  
63   0.340111   0.330878   0.329011  0.0391375 0.0402459 0.0408466  
64   0.341189   0.330167   0.328644  0.0372101 0.0415058 0.0395799  
65   0.340989   0.330022   0.328989  0.0396327 0.04035 0.0400974  
66   0.340633   0.330289   0.329078  0.0382873 0.0384823 0.0394137  
67   0.340167   0.330611   0.329222  0.0380663 0.0378457 0.0389641  
68   0.340422   0.330911   0.328667  0.0370407 0.0388842 0.0399595  
69   0.339967   0.331544   0.328489  0.0378615 0.037573 0.0397566  
70   0.338811   0.332556   0.328633  0.0397751 0.0373002 0.0407252  
71   0.338844   0.333156   0.328  0.0379431 0.0387571 0.0410454  
72   0.339267   0.332478   0.328256  0.0376115 0.0395211 0.0380759  
73   0.339033   0.333078   0.327889  0.0360254 0.0360592 0.0383509  
