0   0.333489   0.333267   0.333244  0.0898583 0.090325 0.090125  
1   0.333986   0.332433   0.333581  0.0762811 0.0778239 0.0753284  
2   0.333731   0.332494   0.333775  0.0697551 0.0693121 0.069257  
3   0.333525   0.332286   0.334189  0.0657383 0.0653645 0.0644896  
4   0.333658   0.331822   0.334519  0.0616562 0.0622874 0.0605446  
5   0.333494   0.331269   0.335236  0.0596585 0.0594947 0.0573626  
6   0.333131   0.331331   0.335539  0.0580053 0.0572964 0.0568008  
7   0.333422   0.331058   0.335519  0.055342 0.0565229 0.0550027  
8   0.333336   0.331189   0.335475  0.0552019 0.055336 0.0549894  
9   0.332769   0.332042   0.335189  0.0537829 0.0524206 0.0542928  
10   0.332981   0.331811   0.335208  0.0524387 0.0531894 0.0520022  
11   0.333344   0.331797   0.334858  0.0513043 0.0525818 0.0520075  
12   0.333358   0.331833   0.334808  0.0511566 0.051437 0.0510747  
13   0.333425   0.332058   0.334517  0.0503712 0.0508036 0.0510242  
14   0.333331   0.332269   0.3344  0.0494947 0.049414 0.049682  
15   0.333431   0.332089   0.334481  0.0504254 0.0508874 0.0500233  
16   0.333267   0.332347   0.334386  0.0490274 0.0487319 0.0491558  
17   0.333339   0.332381   0.334281  0.0479596 0.0483096 0.0481147  
18   0.332881   0.333078   0.334042  0.0481992 0.0469592 0.0487781  
19   0.333544   0.333069   0.333386  0.0466968 0.0486623 0.0484969  
20   0.333608   0.333297   0.333094  0.046354 0.0466119 0.0472509  
21   0.333631   0.333733   0.332636  0.046012 0.0461217 0.047459  
22   0.333847   0.333206   0.332947  0.0467583 0.0473931 0.0459628  
23   0.334364   0.332772   0.332864  0.0450971 0.0467346 0.0454693  
24   0.334842   0.332308   0.33285  0.045825 0.0474799 0.0460732  
25   0.334719   0.332144   0.333136  0.0458509 0.0458326 0.0452656  
26   0.335044   0.331611   0.333344  0.0453033 0.046633 0.0448932  
27   0.335025   0.331728   0.333247  0.0442727 0.0446725 0.0447902  
28   0.3346   0.332239   0.333161  0.0445489 0.0437105 0.045045  
29   0.334258   0.332025   0.333717  0.0452862 0.0445797 0.0438143  
30   0.334383   0.332233   0.333383  0.0435209 0.0441901 0.0445904  
31   0.33415   0.3325   0.33335  0.0444101 0.0439952 0.0446433  
32   0.334131   0.332344   0.333525  0.0439756 0.0441353 0.0435562  
33   0.334267   0.332486   0.333247  0.0427228 0.043362 0.0436332  
34   0.334244   0.332661   0.333094  0.0438771 0.0440453 0.0444698  
35   0.334294   0.333067   0.332639  0.0427498 0.0431036 0.0442651  
36   0.334228   0.333072   0.3327  0.0423944 0.0423505 0.0424217  
37   0.334222   0.333403   0.332375  0.0425691 0.0427001 0.0437414  
38   0.333914   0.333592   0.332494  0.0428025 0.0419829 0.042681  
39   0.334122   0.333317   0.332561  0.0428421 0.0435079 0.0428244  
40   0.334153   0.333306   0.332542  0.0421253 0.0423188 0.0423815  
41   0.334231   0.333153   0.332617  0.0419635 0.0423035 0.0419413  
42   0.333211   0.333717   0.333072  0.0429594 0.0400384 0.0417982  
43   0.332936   0.334014   0.33305  0.0423239 0.0414357 0.0424082  
44   0.332939   0.334281   0.332781  0.0418332 0.0417065 0.0426279  
45   0.332811   0.33425   0.332939  0.0421082 0.0415569 0.0416524  
46   0.332642   0.334572   0.332786  0.041924 0.0412366 0.0423668  
47   0.332389   0.334847   0.332764  0.041937 0.0409395 0.0419856  
48   0.332361   0.334825   0.332814  0.0419438 0.0415529 0.0417463  
49   0.332172   0.334347   0.333481  0.0421897 0.0413151 0.0401292  
50   0.331967   0.334122   0.333911  0.042013 0.0411249 0.0405571  
51   0.331597   0.333953   0.33445  0.0407002 0.0393319 0.0388493  
52   0.331208   0.333828   0.334964  0.0418346 0.040375 0.0399412  
53   0.330842   0.334094   0.335064  0.0410702 0.0396495 0.0403111  
54   0.330458   0.334336   0.335206  0.0413843 0.039834 0.04044  
55   0.330892   0.334006   0.335103  0.0402471 0.0410764 0.0399838  
56   0.330494   0.334347   0.335158  0.0416635 0.0400858 0.0409742  
57   0.330553   0.333769   0.335678  0.0410496 0.040751 0.0389285  
58   0.3303   0.333636   0.336064  0.0413197 0.0401641 0.0395386  
59   0.330094   0.333886   0.336019  0.0409897 0.0399637 0.0404189  
60   0.329475   0.334275   0.33625  0.041436 0.0391101 0.0400192  
61   0.329233   0.333969   0.336797  0.0412103 0.0398956 0.0387526  
62   0.329447   0.333589   0.336964  0.0400594 0.0401317 0.0386649  
63   0.329408   0.33325   0.337342  0.0403791 0.0397612 0.0383572  
64   0.329328   0.333444   0.337228  0.0396924 0.0389931 0.0390965  
65   0.329094   0.333436   0.337469  0.0397611 0.0385705 0.038113  
66   0.329208   0.333142   0.33765  0.0396627 0.0394878 0.0381434  
67   0.329089   0.333744   0.337167  0.0392018 0.0383804 0.0396532  
68   0.329203   0.334061   0.336736  0.0396718 0.0394597 0.0399984  
69   0.329292   0.334703   0.336006  0.0384009 0.0381085 0.0397113  
