0   0.333244   0.332947   0.333808  0.0989833 0.0987167 0.0975583  
1   0.333686   0.332858   0.333456  0.0961423 0.0975547 0.0970367  
2   0.333967   0.332558   0.333475  0.0950494 0.0961286 0.0950568  
3   0.334258   0.331983   0.333758  0.0946701 0.0959481 0.0939601  
4   0.334092   0.331914   0.333994  0.0954269 0.0955788 0.0948624  
5   0.333656   0.331906   0.334439  0.0943271 0.093632 0.0930238  
6   0.334169   0.331667   0.334164  0.0926271 0.0946638 0.0932324  
7   0.333853   0.331803   0.334344  0.0941389 0.0938945 0.0936001  
8   0.333064   0.332317   0.334619  0.0942781 0.092483 0.0933169  
9   0.332636   0.332631   0.334733  0.0933505 0.0922731 0.0925761  
10   0.332406   0.333211   0.334383  0.0927857 0.0920942 0.09325  
11   0.332219   0.333539   0.334242  0.0931259 0.0923422 0.0929987  
12   0.332203   0.333842   0.333956  0.0920242 0.0916102 0.0923234  
13   0.332214   0.333239   0.334547  0.0934503 0.0930248 0.0911881  
14   0.332611   0.332364   0.335025  0.0924605 0.0933681 0.0903875  
15   0.332364   0.332678   0.334958  0.0917488 0.0910732 0.0912867  
16   0.33285   0.332603   0.334547  0.0909061 0.0922815 0.0914293  
17   0.332714   0.333525   0.333761  0.0911822 0.0908408 0.0930694  
18   0.33325   0.333914   0.332836  0.0906101 0.0919971 0.0930972  
19   0.33365   0.333867   0.332483  0.0914895 0.0925056 0.0926632  
20   0.333481   0.333778   0.332742  0.0917545 0.0911874 0.0912995  
21   0.333961   0.33285   0.333189  0.0909182 0.092277 0.089776  
22   0.334283   0.332006   0.333711  0.0905212 0.0917914 0.0891636  
23   0.333994   0.331911   0.334094  0.0913895 0.0911464 0.0903975  
24   0.333022   0.332403   0.334575  0.0919842 0.0896324 0.0905183  
25   0.333361   0.331986   0.334653  0.0910016 0.0921907 0.0903468  
26   0.332103   0.332931   0.334967  0.0928089 0.089403 0.0915128  
27   0.332767   0.332558   0.334675  0.0900156 0.0917859 0.0901168  
28   0.331694   0.332767   0.335539  0.092574 0.0894079 0.0894649  
29   0.33085   0.333736   0.335414  0.0917009 0.0888677 0.0910227  
30   0.330944   0.333928   0.335128  0.0906084 0.0901078 0.0902285  
31   0.330447   0.334492   0.335061  0.091019 0.0887168 0.0900817  
32   0.330714   0.335033   0.334253  0.0901808 0.0898876 0.0913515  
33   0.331353   0.334869   0.333778  0.0902761 0.0910191 0.0907414  
34   0.331211   0.335233   0.333556  0.0904122 0.0890397 0.0904211  
35   0.331044   0.335789   0.333167  0.0903083 0.0887276 0.0908394  
36   0.331336   0.335689   0.332975  0.0901776 0.089772 0.0901784  
37   0.331747   0.335944   0.332308  0.089176 0.0892443 0.0907392  
38   0.331847   0.335892   0.332261  0.0903047 0.0894741 0.0902943  
39   0.332311   0.3359   0.331789  0.0902356 0.0905302 0.0915445  
40   0.332561   0.336253   0.331186  0.0891735 0.088965 0.0911306  
41   0.333258   0.336097   0.330644  0.0892735 0.0903669 0.0912797  
42   0.333719   0.336769   0.329511  0.0886783 0.0893012 0.092807  
43   0.3341   0.336386   0.329514  0.0897793 0.0900963 0.0909175  
44   0.3348   0.336097   0.329103  0.088829 0.0903063 0.091313  
45   0.334675   0.336194   0.329131  0.0889088 0.0881937 0.0903635  
46   0.334725   0.335294   0.329981  0.0899712 0.0897133 0.0889043  
47   0.334631   0.335419   0.32995  0.0892607 0.0888274 0.0906367  
48   0.33545   0.334664   0.329886  0.0881901 0.0904258 0.0896348  
49   0.335253   0.334675   0.330072  0.0890429 0.0886628 0.0899805  
50   0.335567   0.334275   0.330158  0.0887307 0.0898218 0.0898625  
51   0.335297   0.333994   0.330708  0.089848 0.0893891 0.089654  
52   0.334658   0.334328   0.331014  0.089332 0.0877676 0.0896476  
53   0.335103   0.333772   0.331125  0.0887721 0.0901893 0.0894138  
54   0.334914   0.332981   0.332106  0.0895165 0.0893074 0.0876306  
55   0.335411   0.332969   0.331619  0.0874686 0.0894697 0.089672  
56   0.335836   0.332319   0.331844  0.0877364 0.0896562 0.0880611  
57   0.335736   0.331661   0.332603  0.0892548 0.0898984 0.0880433  
58   0.336408   0.331072   0.332519  0.0878749 0.0909814 0.0889533  
59   0.336269   0.330978   0.332753  0.0889709 0.0899854 0.0893097  
60   0.336022   0.331086   0.332892  0.0888011 0.0894739 0.0893222  
61   0.336592   0.330214   0.333194  0.0877174 0.0907451 0.0876328  
62   0.336336   0.329644   0.334019  0.0882952 0.0892267 0.0867195  
63   0.336072   0.329108   0.334819  0.0901297 0.0911588 0.0883598  
64   0.335133   0.328642   0.336225  0.0899195 0.0889694 0.086058  
